tweet_id,user_id,retweet_count,favourite_count,source,created_at
448587116713611264,331021680,1,0,Twitter for Android,2014-03-25 22:27:57
448746422415138816,262679454,0,0,Twitter for Android,2014-03-26 09:00:59
448750283997597696,585019292,0,0,Twitter for Android,2014-03-26 09:16:19
448766008585879552,749341412,1,1,Twitter for Android,2014-03-26 10:18:48
448830049043902464,289927627,0,0,Twitter for  Android,2014-03-26 14:33:17
449150536894652416,724341781,0,0,Twitter for iPhone,2014-03-27 11:46:47
449157417075744768,411617306,0,0,Foursquare,2014-03-27 12:14:07
449192274627682304,1334534659,0,1,Twitter for Android,2014-03-27 14:32:38
449204404194115584,477353712,0,0,Twitter for Android,2014-03-27 15:20:50
449224623214047233,1254338155,0,0,Twitter for Android,2014-03-27 16:41:11
449264462105952256,948548964,0,0,Twitter for Android,2014-03-27 19:19:29
449435406824914945,1334534659,0,0,Twitter for Android,2014-03-28 06:38:45
449500856069922817,41335841,0,0,Foursquare,2014-03-28 10:58:50
449525055828283392,90653296,0,0,Twitter for Android,2014-03-28 12:34:59
449936836174303232,94440356,0,0,Twitter for iPad,2014-03-29 15:51:15
450232363931664384,188483256,1,0,Twitter for iPhone,2014-03-30 11:25:35
450311282823286785,597360923,0,0,Twitter for iPhone,2014-03-30 16:39:10
450642380933595136,108042034,0,0,Twitter for Android,2014-03-31 14:34:50
450702161358618624,1253970074,0,0,Twitter for Android,2014-03-31 18:32:23
450971310035050496,260926245,0,1,Twitter for Android,2014-04-01 12:21:53
451009014022041600,540841106,0,0,Twitter for Android,2014-04-01 14:51:42
451023741687177216,1002266713,0,1,iOS,2014-04-01 15:50:14
451080168099299328,614968224,0,1,Twitter for iPhone,2014-04-01 19:34:27
451759917247234048,1707735937,0,0,Twitter for Android,2014-04-03 16:35:32
453527475285659648,939996960,0,0,Twitter for Android,2014-04-08 13:39:10
453828568490192896,148286025,1,1,Twitter for iPhone,2014-04-09 09:35:37
453923302088921088,526717086,0,0,Twitter for Android,2014-04-09 15:52:03
454214331958566913,1462105106,0,0,Twitter for Android,2014-04-10 11:08:30
454244907654578176,1002266713,0,0,iOS,2014-04-10 13:10:00
454562928726134786,1332588066,0,0,Twitter for Android,2014-04-11 10:13:42
455065534535843840,148286025,0,0,Twitter for iPhone,2014-04-12 19:30:52
455634499175743488,281106904,0,2,Twitter for Android,2014-04-14 09:11:44
455827144246312961,627791387,1,1,Twitter for Android,2014-04-14 21:57:14
455947551414714368,301053691,0,0,Twitter for Android,2014-04-15 05:55:42
455958837666009088,391381031,0,0,Twitter for iPhone,2014-04-15 06:40:32
456103555288825856,597360923,0,0,Twitter for iPhone,2014-04-15 16:15:36
456424784411111426,38488888,0,0,Twitter for Android,2014-04-16 13:32:03
456436103172456448,233634604,0,0,Twitter for Android,2014-04-16 14:17:01
458527831589670912,584735226,0,0,Twitter for iPad,2014-04-22 08:48:48
458580457521954816,264120630,0,0,Twitter for iPhone,2014-04-22 12:17:55
458582701327794176,264120630,0,0,Twitter for iPhone,2014-04-22 12:26:50
458608574210768896,70650905,0,0,Twitter for Android,2014-04-22 14:09:39
458618232380071936,1268778571,0,0,Twitter for iPhone,2014-04-22 14:48:01
458646251685560321,1890704658,0,0,Twitter for Android,2014-04-22 16:39:22
458657701430833152,1002266713,0,0,iOS,2014-04-22 17:24:52
458893073100324864,264120630,0,0,Twitter for iPhone,2014-04-23 09:00:09
459112771263954945,712779981,0,0,Twitter for Android,2014-04-23 23:33:09
459198818475851777,616130531,0,1,Twitter for Android,2014-04-24 05:15:04
459265707046617088,946426898,0,0,Twitter for Android,2014-04-24 09:40:51
459310761018662912,431493811,0,0,Twitter for iPhone,2014-04-24 12:39:53
459324295307857920,718199346,0,0,Twitter for Android,2014-04-24 13:33:40
459335769015214080,472279211,0,0,Twitter for Android,2014-04-24 14:19:16
459663367737966593,413201999,0,0,Foursquare,2014-04-25 12:01:01
459681520278859776,569493025,0,0,Twitter for iPhone,2014-04-25 13:13:09
459795205290737664,299819199,1,1,Twitter for iPhone,2014-04-25 20:44:54
459993544892354560,1164566509,1,0,Twitter for  Android,2014-04-26 09:53:02
460094716902912001,2214175986,0,0,Twitter for iPad,2014-04-26 16:35:03
460367348541956096,140404170,0,1,Twitter for Android,2014-04-27 10:38:23
460506039876853760,205854723,0,0,Twitter for iPhone,2014-04-27 19:49:30
461024175780794368,1086506976,0,0,Twitter for Android,2014-04-29 06:08:23
461145686088900609,627289583,0,0,Twitter for Android,2014-04-29 14:11:13
461204211342921728,148286025,1,1,Twitter for iPhone,2014-04-29 18:03:47
461237836143136770,1344879324,0,0,Twitter for Android,2014-04-29 20:17:24
461238437933506560,1344879324,0,1,Twitter for Android,2014-04-29 20:19:47
461387438360129536,421369323,0,0,Twitter for Android,2014-04-30 06:11:52
461484739355246593,2318544869,0,0,Twitter for iPhone,2014-04-30 12:38:30
461524774964195328,148286025,5,0,Twitter for iPhone,2014-04-30 15:17:35
461601092682649602,226728523,0,1,Twitter for iPhone,2014-04-30 20:20:51
462168018232291329,455118082,0,0,Twitter for Android,2014-05-02 09:53:36
462517317092798464,546778807,0,0,Twitter for Android,2014-05-03 09:01:36
462517695851016192,1707735937,0,0,Twitter for Android,2014-05-03 09:03:06
463784112587677696,326404869,0,0,Twitter for Android,2014-05-06 20:55:23
463910162214821888,1168920360,0,0,Twitter for Android,2014-05-07 05:16:16
464107639006584832,240304353,0,1,Twitter for Android,2014-05-07 18:20:58
464330176630112257,48023856,1,1,Twitter for iPhone,2014-05-08 09:05:15
464467276788682752,95959944,0,0,Twitter for Android,2014-05-08 18:10:02
464498466841178112,1334611321,0,2,Twitter for  Android,2014-05-08 20:13:59
464750183570767872,1707735937,0,0,Twitter for Android,2014-05-09 12:54:13
464786221269794816,273905774,3,5,Twitter for iPhone,2014-05-09 15:17:25
464898921576546304,1270528657,0,1,Twitter for Android,2014-05-09 22:45:14
465472648043298816,599601986,1,2,Twitter for Android,2014-05-11 12:45:02
465835453359595521,567563471,0,0,Twitter for Android,2014-05-12 12:46:41
465849265995403264,516291658,0,0,Twitter for Android,2014-05-12 13:41:34
465905484885929985,408516458,0,0,Twitter for iPad,2014-05-12 17:24:58
465934036922548224,374117949,0,0,Twitter for Android,2014-05-12 19:18:25
465954189085278208,634437625,9,1,Twitter for Android,2014-05-12 20:38:30
466084622519255041,408516458,0,0,Twitter for iPhone,2014-05-13 05:16:48
466096297725149184,345379807,0,1,Twitter for  Android,2014-05-13 06:03:11
466098056459747328,1180379792,0,0,Twitter for Android,2014-05-13 06:10:11
466140335996141568,987919560,1,0,Twitter for iPhone,2014-05-13 08:58:11
466140735306493953,987919560,1,0,Twitter for iPhone,2014-05-13 08:59:46
466305664038756352,817675694,0,0,Twitter for  Android,2014-05-13 19:55:08
466528435330752513,352609426,0,0,Twitter for Android,2014-05-14 10:40:21
466551743451369472,817675694,0,0,Twitter for  Android,2014-05-14 12:12:58
466949978414669825,1110352074,0,0,iOS,2014-05-15 14:35:25
467060765795815424,387172258,0,0,Twitter for Android,2014-05-15 21:55:38
467259845478203392,1289843713,0,0,Twitter for Android,2014-05-16 11:06:43
468098561255960576,997521854,0,0,Twitter for Android,2014-05-18 18:39:28
468273845368266752,997521854,0,0,Twitter for Android,2014-05-19 06:15:59
468376701609971712,706800674,0,0,Twitter for Android,2014-05-19 13:04:42
468396756754239489,314110107,0,0,Twitter for  Android,2014-05-19 14:24:23
468445440942571520,227464142,0,0,Twitter for iPhone,2014-05-19 17:37:51
468489376201457664,546821268,0,0,Twitter for Android,2014-05-19 20:32:26
468495215729598464,240149663,0,0,Twitter for Android,2014-05-19 20:55:38
468502460789981186,1528288849,0,1,Twitter for iPhone,2014-05-19 21:24:25
468720394321395712,606903482,0,0,Twitter for iPhone,2014-05-20 11:50:25
468788551816323072,1543220726,0,1,Twitter for Android,2014-05-20 16:21:15
469116825746567169,1110352074,0,0,iOS,2014-05-21 14:05:41
469139634103263232,242835524,0,0,Twitter for Android,2014-05-21 15:36:19
469143199332974593,304288652,0,0,Twitter for Android,2014-05-21 15:50:29
469144189989822466,90435593,0,0,Twitter for iPhone,2014-05-21 15:54:25
469177916237283328,1583182562,0,0,Twitter for  Android,2014-05-21 18:08:26
469194611421118464,402944529,0,1,Twitter for Android,2014-05-21 19:14:47
469342181514559488,471129655,0,0,Twitter for Android,2014-05-22 05:01:10
469352064909594624,1583182562,0,0,Twitter for  Android,2014-05-22 05:40:27
469452195579322368,880484906,0,0,Twitter for Android,2014-05-22 12:18:20
469520445004582912,711196684,0,0,Twitter for  Android,2014-05-22 16:49:32
469762697886978048,1527130885,0,0,Twitter for Android Tablets,2014-05-23 08:52:09
469865195842854913,760368444,0,0,Twitter for Android,2014-05-23 15:39:27
470972418547527680,2260591017,0,0,Twitter for Android,2014-05-26 16:59:09
471139727098531840,802003945,0,0,Twitter for iPhone,2014-05-27 04:03:58
471162765428948992,823842770,0,1,Twitter for iPhone,2014-05-27 05:35:31
471264412138242048,281583744,0,0,Twitter for Android,2014-05-27 12:19:26
471333748177649664,1027056698,0,0,Twitter for  Android,2014-05-27 16:54:57
471382266456076288,185732836,0,0,Twitter for Android,2014-05-27 20:07:44
471415663790424064,191536547,0,0,Twitter for iPhone,2014-05-27 22:20:27
471622264681951232,80853822,1,0,Instagram,2014-05-28 12:01:24
471979235008319488,977002692,0,0,Twitter for Android,2014-05-29 11:39:53
471997474513879040,1613713206,0,0,Twitter for Android,2014-05-29 12:52:21
472357413296029696,2484572847,0,0,Twitter for Android,2014-05-30 12:42:38
473157891583905792,278600099,3,0,Twitter for Android,2014-06-01 17:43:26
473218977901346816,135591166,0,0,Twitter for iPhone,2014-06-01 21:46:10
473402116858712064,987919560,1,0,Twitter for iPhone,2014-06-02 09:53:54
473409629167562752,295813014,0,0,Twitter for Android,2014-06-02 10:23:45
473800817200627712,2452950231,0,0,Twitter for  Android,2014-06-03 12:18:12
474158933310189568,88385100,0,1,Twitter for iPhone,2014-06-04 12:01:13
474161062380838913,150344776,0,0,Twitter for Android,2014-06-04 12:09:41
474178592243712001,264463869,0,0,Twitter for iPhone,2014-06-04 13:19:20
474189612974604289,1110352074,0,0,iOS,2014-06-04 14:03:08
474197668064145408,801009818,0,0,Twitter for Android,2014-06-04 14:35:08
474199926407454720,1064192252,0,0,Twitter for iPhone,2014-06-04 14:44:07
474220702074421248,1110352074,0,0,iOS,2014-06-04 16:06:40
474250854409973761,1691959494,0,1,Twitter for Android,2014-06-04 18:06:29
474315498864529408,386664361,3,2,Twitter for Android,2014-06-04 22:23:21
474442838051393536,142805368,0,0,Twitter for Android,2014-06-05 06:49:21
474443562533535744,421369323,1,0,Twitter for Android,2014-06-05 06:52:14
474465224700207104,1006079186,0,0,Twitter for Android,2014-06-05 08:18:19
474572409593667585,1187914729,0,0,Twitter for Android,2014-06-05 15:24:14
474614607915786240,162841104,0,0,Twitter for Android,2014-06-05 18:11:55
474797707119591424,100515720,1,2,Twitter for iPhone,2014-06-06 06:19:29
474865424308641792,880457190,0,0,Twitter for Android,2014-06-06 10:48:34
474865490981302272,134178750,0,0,Twitter for iPad,2014-06-06 10:48:50
474915094045138944,374117949,0,0,Twitter for Android,2014-06-06 14:05:56
475164229415501824,1012203103,0,0,Twitter for Android,2014-06-07 06:35:55
475785396211953665,399523983,1,0,Twitter for Android,2014-06-08 23:44:12
476743433340850176,1972435772,0,0,Twitter for Android,2014-06-11 15:11:06
476801624628023296,59724813,6,11,Twitter for iPhone,2014-06-11 19:02:20
477072282092052480,1326990180,0,0,Twitter for iPhone,2014-06-12 12:57:50
477105557057601536,1071331740,0,0,Twitter for Android,2014-06-12 15:10:03
477209043602505728,392519677,0,0,Twitter for Android,2014-06-12 22:01:16
477397659620503552,1234277173,0,0,Twitter for  Android,2014-06-13 10:30:46
477554232909131776,374117949,0,0,Twitter for Android,2014-06-13 20:52:56
477930145421217793,408516458,0,0,Twitter for iPad,2014-06-14 21:46:40
478540037437800448,1543185306,0,0,Twitter for  Android,2014-06-16 14:10:10
478895626554736640,755265594,0,0,Twitter for Android,2014-06-17 13:43:09
478898939727728641,935435796,0,0,Twitter for Android,2014-06-17 13:56:19
478908178198179840,755265594,0,0,Twitter for Android,2014-06-17 14:33:02
479230937713360897,421899963,0,0,Twitter for  Android,2014-06-18 11:55:33
479299144159625219,408516458,0,0,Twitter for iPhone,2014-06-18 16:26:35
479587440739749888,1196146710,0,1,Twitter for Android,2014-06-19 11:32:10
479620846651457537,2263146054,0,0,iOS,2014-06-19 13:44:55
480439241898749952,241062482,0,0,Twitter for  Android,2014-06-21 19:56:56
480676833894350848,216758395,0,0,Twitter for Android,2014-06-22 11:41:02
481006532277321728,1086656150,0,0,Twitter for Android,2014-06-23 09:31:08
481101039178104832,985232029,0,0,Twitter for Android,2014-06-23 15:46:40
481390070755524609,396461846,2,0,Twitter for iPhone,2014-06-24 10:55:11
481399662302474240,396461846,0,0,Twitter for iPhone,2014-06-24 11:33:18
481540596029718529,419767484,0,1,Twitter for Android,2014-06-24 20:53:19
481699500860665856,1560944155,0,0,Twitter for Android,2014-06-25 07:24:45
482185536829132800,127636330,0,1,Twitter for Android,2014-06-26 15:36:05
482505215783206912,895077181,0,0,Twitter for  Android,2014-06-27 12:46:22
482847298259804160,133693469,0,0,Twitter for Android,2014-06-28 11:25:41
482965475362889728,126939997,3,0,Twitter for Android,2014-06-28 19:15:17
483043028689752065,715299046,0,0,Twitter for Android,2014-06-29 00:23:27
483372686199259136,172388258,0,0,Twitter for iPad,2014-06-29 22:13:23
483519924036730882,1047513810,0,0,Twitter for Android,2014-06-30 07:58:27
483525754639372288,842413836,0,0,Twitter for Android,2014-06-30 08:21:38
483534181923049472,428068123,0,0,Twitter for Android,2014-06-30 08:55:07
483567642364878849,1058869963,0,1,Twitter for Android,2014-06-30 11:08:04
483664319499239424,1009664899,0,0,Twitter for Android,2014-06-30 17:32:14
483870977533935616,726059264,0,0,Twitter for Android,2014-07-01 07:13:25
483889969317310464,482105697,0,0,Twitter for  Android,2014-07-01 08:28:53
483897753916153856,632756332,0,0,Twitter for iPhone,2014-07-01 08:59:49
483954048576815104,1613713206,0,0,Twitter for Android,2014-07-01 12:43:31
484085284217577472,1591864093,0,0,Twitter for Android,2014-07-01 21:25:00
484151539653963776,1009664899,0,1,Twitter for Android,2014-07-02 01:48:16
485037601972580352,63765675,1,3,Twitter for Android,2014-07-04 12:29:10
486178686455267329,373543845,0,0,Twitter for Android,2014-07-07 16:03:26
486245575076360192,105922645,5,1,Twitter for iPhone,2014-07-07 20:29:13
486253695961923585,394511962,0,0,Twitter for Android,2014-07-07 21:01:29
486919139945357312,63765675,8,1,Twitter for Android,2014-07-09 17:05:44
487632893804830720,225443759,0,1,Twitter for iPhone,2014-07-11 16:21:56
487642913741234178,546778807,0,0,Twitter for Android,2014-07-11 17:01:45
487894814571364352,374117949,0,0,Twitter for Android,2014-07-12 09:42:43
487910124816957440,759432463,2,0,Twitter for iPhone,2014-07-12 10:43:33
488633970603868161,2244512220,0,0,Twitter for Android,2014-07-14 10:39:51
489184427441152000,1541801100,0,0,Twitter for Android,2014-07-15 23:07:10
489408829613146112,1541801100,0,0,Twitter for Android,2014-07-16 13:58:52
489551036768849920,2154472079,0,1,Twitter for Android,2014-07-16 23:23:57
489713850498183169,827118558,0,2,Twitter for Android,2014-07-17 10:10:55
490053493911470081,311623037,2,0,Twitter for Android,2014-07-18 08:40:32
491141684739469312,1263005269,0,0,Twitter for Android,2014-07-21 08:44:37
491170577873637376,2459908436,0,0,Twitter for Android,2014-07-21 10:39:25
491206170120843265,636278979,0,0,Twitter for Android,2014-07-21 13:00:51
491284018995138562,247292021,0,0,Twitter for Android,2014-07-21 18:10:12
492379699495313409,277566049,0,0,Twitter for iPhone,2014-07-24 18:44:03
492584728051326976,574988345,1,0,Twitter for Android,2014-07-25 08:18:45
494583012726939648,1143089876,0,0,Twitter for Android,2014-07-30 20:39:13
494743436499906560,377304450,0,0,Twitter for Android,2014-07-31 07:16:41
494790345209962496,1361930761,0,0,Twitter for Android,2014-07-31 10:23:05
494813234843877376,2680565180,2,1,Twitter for Android,2014-07-31 11:54:03
494960367253340161,1143089876,0,0,Twitter for Android,2014-07-31 21:38:42
495107778898591744,63690054,0,0,Twitter for iPhone,2014-08-01 07:24:27
495659627284279296,445460963,0,0,Twitter for Android,2014-08-02 19:57:18
495942522515243008,584735226,0,1,Twitter for iPad,2014-08-03 14:41:26
495945460277051392,282230500,0,0,Twitter for Android,2014-08-03 14:53:06
496190839442661377,16265631,0,0,Twitter for Android,2014-08-04 07:08:09
496564185757937664,179028690,0,0,Twitter for Android,2014-08-05 07:51:42
496641245956292608,464066873,0,0,Twitter for Android,2014-08-05 12:57:54
496725034380308480,1010990306,0,1,Twitter for Android,2014-08-05 18:30:51
496969412357156865,267178045,0,1,Twitter for iPhone,2014-08-06 10:41:55
497014641458180096,224741510,1,0,Twitter for Android,2014-08-06 13:41:39
497078268433281024,284087730,1,1,Twitter for Android,2014-08-06 17:54:29
497158325940027393,2559276083,0,0,Twitter for Android,2014-08-06 23:12:36
497202836359639040,477052523,0,1,Twitter for Android,2014-08-07 02:09:28
497278111701282816,1366518552,0,0,Twitter for iPhone,2014-08-07 07:08:35
497307296083771393,1311252912,0,0,Twitter for Android,2014-08-07 09:04:33
497329991747903489,2559276083,0,0,Twitter for Android,2014-08-07 10:34:44
497336882175696896,158772213,0,0,Twitter for Android,2014-08-07 11:02:07
497369803095818240,412269442,0,0,Twitter for Android,2014-08-07 13:12:56
497406931460694016,2696591883,0,0,Twitter for Android,2014-08-07 15:40:28
497419855260557312,155235799,0,0,Twitter for Android,2014-08-07 16:31:49
497646545136005120,1010990306,0,0,Twitter for Android,2014-08-08 07:32:36
497686870592327680,267755229,0,2,Twitter for Android,2014-08-08 10:12:51
497703511900307456,286467194,1,0,Twitter for Android,2014-08-08 11:18:58
497801019494244353,381514524,0,1,Twitter for Android,2014-08-08 17:46:26
498032495146065920,636858312,7,0,Twitter for Android,2014-08-09 09:06:14
498375440147697664,381514524,0,0,Twitter for Android,2014-08-10 07:48:58
498456838770536448,1454998146,0,0,Twitter for Android,2014-08-10 13:12:25
498552791540187136,1685036006,0,1,Twitter for Android,2014-08-10 19:33:42
498553413903200256,186478529,0,0,dlvr.it,2014-08-10 19:36:11
498553417740984320,185789961,0,0,dlvr.it,2014-08-10 19:36:12
498728091184005120,1086656150,0,0,Twitter for Android,2014-08-11 07:10:17
498771466285232129,468764833,0,0,Twitter for Android,2014-08-11 10:02:38
498984534466367488,2312591036,0,0,Twitter for Android,2014-08-12 00:09:18
499097376578338816,539043859,1,1,Twitter for iPhone,2014-08-12 07:37:42
499111808750592000,463773375,0,0,Twitter for iPhone,2014-08-12 08:35:02
499117479109869568,879722828,0,0,Twitter for Android,2014-08-12 08:57:34
499117698551668737,879722828,0,0,Twitter for Android,2014-08-12 08:58:27
499125308071890944,974527578,0,0,Twitter for Android,2014-08-12 09:28:41
499193572424679425,1236979356,0,0,Twitter for Android,2014-08-12 13:59:56
499226823130378240,90435593,19,5,Twitter for iPhone,2014-08-12 16:12:04
499257110484758529,83427283,0,0,Twitter for Android,2014-08-12 18:12:25
499260381433720832,17371085,0,0,Twitter for iPhone,2014-08-12 18:25:25
499505915067105281,17629793,0,0,Twitter for iPhone,2014-08-13 10:41:05
499551585446690816,18082788,0,1,Twitter for iPhone,2014-08-13 13:42:33
499662710926110721,546778807,0,0,Twitter for Android,2014-08-13 21:04:08
499664006253412352,546778807,0,0,Twitter for Android,2014-08-13 21:09:17
499867009841369088,374117949,0,0,Twitter for Android,2014-08-14 10:35:56
499882673998135296,282168528,5,3,Twitter for iPhone,2014-08-14 11:38:11
500076025246916609,471180001,0,0,Twitter for Android,2014-08-15 00:26:30
500253920028278785,168446862,0,0,Twitter for Android,2014-08-15 12:13:23
500754552334061569,135642125,2,0,Twitter for Android,2014-08-16 21:22:43
500756496876339202,135642125,2,2,Twitter for Android,2014-08-16 21:30:27
500758197989560320,206646021,0,0,Twitter for  Android,2014-08-16 21:37:12
500924672289280000,193375862,0,0,Twitter for iPhone,2014-08-17 08:38:43
500991528790396929,410821461,0,1,Twitter for Android,2014-08-17 13:04:23
501040633474449408,357505722,1,3,Twitter for Android,2014-08-17 16:19:30
501076843735564288,1103555528,0,0,Twitter for iPhone,2014-08-17 18:43:23
501630945360101376,892791282,0,1,Instagram,2014-08-19 07:25:11
501743895659937792,60573195,0,0,Twitter for Android,2014-08-19 14:54:01
502010241815683072,451615674,0,0,Twitter for Android,2014-08-20 08:32:23
502028024599302144,555078357,0,0,Twitter for Android,2014-08-20 09:43:02
502140951918571522,243807141,0,0,Twitter for Android,2014-08-20 17:11:46
502202452448673792,285739107,2,0,Twitter for Android,2014-08-20 21:16:09
502419998200307712,1045755804,0,1,Twitter for Android,2014-08-21 11:40:36
502448971517030401,154272821,0,0,Twitter for Android,2014-08-21 13:35:44
504676985252380672,1042698590,0,0,Twitter for Android,2014-08-27 17:09:04
504884960868966400,102015242,1,0,Twitter for Android,2014-08-28 06:55:29
504929258238922752,514235450,0,0,Twitter for Android,2014-08-28 09:51:30
505054638455144449,42463356,0,0,Twitter for iPhone,2014-08-28 18:09:43
505256711977189376,323626064,1,1,Twitter for iPhone,2014-08-29 07:32:42
505282372116680704,1457645600,0,0,Twitter for Android,2014-08-29 09:14:39
505285272465342464,2583590870,0,1,Twitter for Android,2014-08-29 09:26:11
505333386588999680,2451869025,0,0,Twitter for Android,2014-08-29 12:37:22
505345467988078592,337688907,0,0,Twitter for Android,2014-08-29 13:25:23
505350354620645376,1143089876,0,0,Twitter for Android,2014-08-29 13:44:48
505384760211165184,1457645600,0,0,Twitter for Android,2014-08-29 16:01:31
506014332661297152,1438278217,0,1,Twitter for Android,2014-08-31 09:43:12
506143906392596480,186478529,0,0,dlvr.it,2014-08-31 18:18:05
506143925464076289,185789961,0,0,dlvr.it,2014-08-31 18:18:10
506371113979740160,426807906,0,0,Twitter for Android,2014-09-01 09:20:56
506583573194092545,598617147,0,0,Twitter for Android,2014-09-01 23:25:10
506724096995246080,309093251,0,1,Twitter for Android,2014-09-02 08:43:33
507116122945355776,94686612,0,2,Twittelator,2014-09-03 10:41:20
507304712874758144,310306220,0,0,Twitter for Android,2014-09-03 23:10:43
507434976917618688,964882602,0,0,Twitter for Android,2014-09-04 07:48:20
507978947045629952,874239445,0,0,Twitter for iPhone,2014-09-05 19:49:53
508654656953004032,1706649516,2,2,Twitter for Android,2014-09-07 16:34:55
508752533851217920,100515720,0,0,Twitter for iPhone,2014-09-07 23:03:50
508956985359077376,2179612781,0,0,Twitter for Android,2014-09-08 12:36:15
509226338751094784,63765675,0,1,Twitter for Android,2014-09-09 06:26:34
509353359623868416,307796858,0,0,Twitter for iPhone,2014-09-09 14:51:18
509610317102714880,2359887632,0,0,Twitter for Android,2014-09-10 07:52:22
509649949899128832,2235392337,0,0,Twitter for Android,2014-09-10 10:29:51
509695157617590272,381514524,0,0,Twitter for Android,2014-09-10 13:29:29
509795374404755456,244982488,0,0,Twitter for Android Tablets,2014-09-10 20:07:43
509828888391057408,759432463,3,0,Twitter for iPhone,2014-09-10 22:20:53
510044075761074176,868031023,0,0,Twitter for Android,2014-09-11 12:35:58
510129871046311936,2486604652,3,2,Twitter for Android,2014-09-11 18:16:53
510641208658776064,266002870,0,0,Twitter for Android,2014-09-13 04:08:46
510650203666276353,2240482024,1,0,Twitter for iPhone,2014-09-13 04:44:30
511422070283337728,602891547,0,0,Twitter for Android,2014-09-15 07:51:37
511534160226549760,273905105,0,0,Twitter for Android,2014-09-15 15:17:02
511580741785104384,552887621,0,0,Twitter for Android,2014-09-15 18:22:08
512339511238750208,995202858,0,1,Twitter for Android,2014-09-17 20:37:12
512372664724631552,224741510,0,0,Twitter for Android,2014-09-17 22:48:57
512507574630227968,468701545,0,0,Twitter for iPhone,2014-09-18 07:45:02
512512309781360640,1883499115,8,0,Twitter for Android,2014-09-18 08:03:51
512595350679744512,1883499115,2,0,Twitter for Android,2014-09-18 13:33:49
512685093421207552,2510651177,0,1,Twitter for Android,2014-09-18 19:30:26
512729343303237632,559732488,0,1,Twitter for Android,2014-09-18 22:26:16
513016434885414912,759432463,0,1,Twitter for iPhone,2014-09-19 17:27:04
513017863075274752,759432463,1,2,Twitter for iPhone,2014-09-19 17:32:44
513019575274078208,759432463,0,1,Twitter for iPhone,2014-09-19 17:39:32
513753700234706944,397899716,0,0,Twitter for Android,2014-09-21 18:16:41
513988077086597120,1689484730,0,0,Twitter for Android,2014-09-22 09:48:01
514145923237421056,1244594318,0,0,Twitter for Android,2014-09-22 20:15:15
514147921659699200,1084555597,0,1,Twitter for iPhone,2014-09-22 20:23:11
514434096983212033,1127945989,0,0,Twitter for Android,2014-09-23 15:20:21
514812396083638272,426929508,0,2,Twitter for Android,2014-09-24 16:23:34
514902663813558272,185789961,0,0,dlvr.it,2014-09-24 22:22:16
515200692324417536,2457569157,0,0,Twitter for Android,2014-09-25 18:06:31
515225092243353601,419513536,0,0,Twitter for Android,2014-09-25 19:43:29
516523849551466497,485677207,0,0,Twitter for Android,2014-09-29 09:44:16
516637665249488896,1637828341,0,0,Twitter for Android,2014-09-29 17:16:32
517758692578820097,921733452,1,0,iOS,2014-10-02 19:31:06
518297055018901504,2163591820,0,0,Twitter for Android Tablets,2014-10-04 07:10:22
518649736262586368,169970454,0,1,Twitter for Android,2014-10-05 06:31:47
519075693800718336,537928516,0,1,Twitter for Android,2014-10-06 10:44:24
519160929549045760,405842075,0,0,Twitter for iPhone,2014-10-06 16:23:05
519179320837668864,395868680,2,1,Twitter for Android,2014-10-06 17:36:10
519202417406001152,225175229,0,0,Twitter for iPhone,2014-10-06 19:07:57
519222955793195010,1542851323,0,0,Twitter for Android,2014-10-06 20:29:34
519395633829253120,138125846,0,1,Twitter for Android,2014-10-07 07:55:43
519437553016270848,433293342,0,0,Twitter for iPhone,2014-10-07 10:42:17
519480930587926529,1674268189,0,1,Twitter for Android,2014-10-07 13:34:40
519565913524154368,336619113,0,0,Tweetbot for iΟS,2014-10-07 19:12:21
519596629569978368,4144411,0,0,Twitter for iPhone,2014-10-07 21:14:24
519599299017977857,514122826,0,1,Twitter for Android,2014-10-07 21:25:01
519624467442442240,220776890,0,0,Twitter for iPhone,2014-10-07 23:05:01
519667224408125440,366021458,0,0,Twitter for Windows Phone,2014-10-08 01:54:55
519740099576074240,148385313,0,0,Twitter for Android,2014-10-08 06:44:30
519750536187236352,381514524,2,3,Twitter for Android,2014-10-08 07:25:58
519801452152504320,878824075,0,0,Twitter for Android,2014-10-08 10:48:18
519849376676843520,305884932,0,0,Twitter for Android,2014-10-08 13:58:44
519875876700577793,2328915407,0,0,Twitter for Android,2014-10-08 15:44:02
519930791300980736,581195003,3,2,Twitter for Android,2014-10-08 19:22:15
520135323884728320,257578433,1,0,Twitter for iPhone,2014-10-09 08:54:59
520182061337153536,433587087,0,0,Twitter for Android,2014-10-09 12:00:42
520186496310341633,1446800557,0,0,Twitter for iPhone,2014-10-09 12:18:19
520191556578725888,123047937,0,0,Twitter for iPhone,2014-10-09 12:38:26
520328430572023809,146251287,0,0,Twitter for Android,2014-10-09 21:42:19
520489921619165184,382297966,0,0,Twitter for Android,2014-10-10 08:24:02
520622303567437824,180571299,0,1,Twitter for Android,2014-10-10 17:10:04
520661800631939073,1288674685,1,0,Twitter for Android,2014-10-10 19:47:01
520824747320692736,238698933,0,0,Twitter for Android,2014-10-11 06:34:30
521245044683309056,774127928,2,1,Twitter for iPhone,2014-10-12 10:24:37
521245814598144000,774127928,4,3,Twitter for iPhone,2014-10-12 10:27:41
521248811986223104,129267780,0,0,TweetCaster for Android,2014-10-12 10:39:35
