Source,Target,Weight
361804170,54200609,1
362124783,2155543177,1
362663384,968825124903358464,1
363625645,1253387334470565888,2
363843313,263906729,1
364337347,287903719,1
364448589,2155543177,1
365111796,774127928,1
365352418,18483956,1
366120695,289844440,1
366225741,196124212,1
367163478,1248513751210512384,1
367402299,130383923,1
367447300,2155543177,1
367884566,629391036,1
367942084,2155543177,1
368217099,263906729,1
369156655,472031699,1
369249116,472031699,1
369452358,842406020374790144,1
369461483,774127928,1
369560041,1055125529744101381,1
369560041,1253387334470565888,1
369644515,21361705,1
369933835,79124132,1
370529938,938805471347204103,1
370707500,206832152,1
371169349,130383923,1
372845160,21361705,1
373870594,498778613,1
374349713,472031699,1
374482848,240805460,1
374486580,263906729,1
374746699,21361705,1
374752358,720553719855714305,1
374753979,1252243937080815620,1
375643650,472031699,1
376397703,2435227451,1
376958914,968825124903358464,1
377660352,343933160,1
377771676,2435227451,4
377873597,931575979,1
377877341,2263146054,1
377944597,2435227451,1
377944597,968825124903358464,1
377944597,1060498864271228933,1
377944597,1229106862412517376,3
377944597,1252243937080815620,3
378241062,237839609,1
378264517,1229106862412517376,1
379299833,79124132,1
380411401,4272969521,1
380591077,2155543177,1
380725386,312314782,1
381363728,195065263,1
381474431,83189891,1
381538219,263906729,1
381775707,79124132,1
381859261,79124132,2
382370082,83427283,1
382370082,237839609,1
382370082,1338747702,1
382834902,2297962925,1
382834902,1284437933920067584,1
382873859,396461846,1
382980783,498778613,1
383149140,434402784,1
383162047,248213654,1
383162047,315397749,1
383674920,901414373050241024,1
384047879,317963051,1
384266287,4127527641,1
384465513,1253387334470565888,1
384468896,237839609,1
384771907,217779492,1
384835836,21361705,1
384864277,237839609,1
384886612,987919560,2
384929223,63765675,1
385872592,472031699,2
385933233,1883499115,1
385967175,79124132,2
386020245,1206267637761744901,1
386211844,240805460,1
387424901,472031699,1
387683958,35212055,1
388195940,2922065008,1
388419507,842406020374790144,1
388445896,472031699,1
389304088,22950900,1
389304088,38900042,1
389553723,476733057,1
389558632,2435227451,2
390067116,472031699,1
390336394,2155543177,1
390462292,1055125529744101381,1
390707379,263906729,1
390923971,802113830,1
391071268,105922645,1
391381031,278505896,1
391512389,2843585524,1
392060524,2486604652,1
392357015,73341746,1
392357937,1323339757007572994,1
392942458,472031699,1
393060276,968825124903358464,1
393624856,1883499115,1
393992291,161021621,1
394194942,1100144216309665793,1
394897937,3386151345,1
395226391,1060498864271228933,1
395226391,1083044271014465537,1
395579293,161021621,1
395848471,263906729,1
396518923,2168281285,1
396757416,205749364,1
396875746,1206267637761744901,1
396892302,373836761,1
396935709,1083044271014465537,1
397543164,292346678,1
397955379,472031699,1
397955379,2435227451,2
397970487,18882085,1
398080943,4272969521,1
398694256,21361705,1
399599265,286467194,1
400138857,291928027,2
400138857,298217417,4
400138857,350970659,1
400373691,79124132,2
400424658,79124132,1
401091098,1206267637761744901,1
401296724,2435227451,1
401712625,768796535899512833,2
402596840,294048159,1
402741568,148286025,2
402741568,476733057,1
402973182,1206267637761744901,1
402978519,79124132,1
404901394,901414373050241024,1
405170497,1055125529744101381,1
405774724,130383923,1
406220103,901414373050241024,1
406705583,263906729,1
407025596,854999327915356160,1
407246066,282814299,1
407265763,161021621,1
407331705,2435227451,2
407600233,38900042,1
407600233,2843585524,1
407768691,289844440,1
407797352,636858312,1
407909858,1253387334470565888,2
407918016,21361705,1
408026170,1055125529744101381,1
408729398,1055125529744101381,1
408786542,130383923,1
408786542,1948528128,1
408786542,1253387334470565888,1
409366397,472031699,2
409366397,2435227451,2
409366397,1060498864271228933,1
409587676,2435227451,3
409691676,1060498864271228933,1
410039299,83427283,1
410039299,248213654,1
410056418,161021621,1
410103064,263906729,1
410609943,391512389,1
411062769,196124212,1
411713300,311623037,1
411818132,263906729,1
412355450,759432463,1
412411949,130383923,1
412448070,472031699,1
412625496,843035015747395584,1
412914455,4127527641,1
413485800,90435593,1
414178701,395868680,1
414676277,263906729,1
415131867,1055125529744101381,1
415439738,1055125529744101381,1
415864844,263906729,1
415864844,1510843676,1
417284303,263906729,1
417284303,414676277,1
417715386,263906729,1
418069703,248213654,1
418173846,2435227451,4
418721842,757521878,1
418757244,79124132,1
418821206,2435227451,1
418853283,1229106862412517376,1
419008667,298217417,1
421341091,842406020374790144,1
421343071,1206267637761744901,1
421369323,148286025,1
421426306,161021621,1
422102137,18447733,1
422159668,343933160,1
422554962,498778613,1
422694326,2843585524,1
423532348,1055125529744101381,1
423932285,472031699,1
424053925,293375471,1
424459143,1253387334470565888,1
424524533,79124132,1
424861562,2486604652,1
424871832,2240482024,1
425296154,2435227451,1
426153344,263906729,1
426290849,1055125529744101381,1
426425611,930100881860767744,1
427515311,1060498864271228933,1
429096957,248213654,1
429428538,901414373050241024,1
429497492,1883499115,1
430096401,476733057,1
431665129,2922065008,1
431859434,311623037,1
432401021,768796535899512833,1
432639416,472031699,2
432795074,2435227451,1
434420596,296473376,1
434873599,263906729,1
435360631,759432463,1
435559282,472031699,1
435951390,472031699,2
435951390,2435227451,3
436044530,2435227451,2
436044530,1055125529744101381,1
436044530,1060498864271228933,1
436044530,1083044271014465537,1
436044530,1252243937080815620,1
436911582,2843585524,1
436931665,1083044271014465537,1
437014210,2168281285,1
437419896,168520210,1
438546269,768796535899512833,1
438705752,196124212,1
439203815,130383923,1
439203815,2435227451,1
439203815,2922065008,1
440243682,2168281285,1
440262959,757521878,1
440604649,79124132,1
440910058,309834506,1
441260062,414676277,1
441715701,299819199,1
441763909,472031699,1
441763909,1055125529744101381,1
441763909,1060498864271228933,2
441763909,1229106862412517376,1
441763909,1331021249682808840,1
441967389,968825124903358464,1
441967389,1252243937080815620,3
442072552,221835704,1
442697815,391381031,1
442932348,263906729,1
443630239,237839609,1
444597257,263906729,1
447192743,273905774,1
447971938,267822866,1
448504744,2435227451,4
448996163,79124132,1
449539677,90435593,1
450320525,79124132,2
450914677,298217417,1
450997160,562137743,1
451571234,248213654,1
453825895,2435227451,1
455896396,391512389,1
456845679,859816812,1
458853372,472031699,1
458853372,2435227451,1
458853372,968825124903358464,1
460272711,1248513751210512384,1
461026937,515343475,1
461530260,2173986524,3
463300400,241265297,1
463996118,2173986524,1
464208953,1252243937080815620,6
464700942,472031699,1
465660615,261225455,1
466349298,978300138,1
466565032,1055125529744101381,1
466590838,263906729,1
467330638,21361705,1
467896939,246369119,1
468198465,627791387,1
468219353,417715386,1
469665570,472031699,1
470579525,1215412435378634754,3
471588287,1100144216309665793,1
472108398,90435593,1
472359535,2922065008,3
472359535,968825124903358464,1
472359535,1055125529744101381,1
472401880,386664361,1
472766623,2168281285,1
473011602,476733057,1
473377065,860048545453395968,1
473541721,79124132,1
474100468,968825124903358464,1
475064349,223499304,1
475621757,1083044271014465537,1
475929825,217779492,1
477047957,938805471347204103,2
477748348,1060498864271228933,1
478054508,539043859,1
478065315,2435227451,5
478065315,1252243937080815620,4
478244350,1331021249682808840,1
478716796,2922065008,1
479022792,267822866,1
479037821,929541596,1
482017414,21361705,1
482319265,1186946766,1
483376302,241265297,1
484064739,842406020374790144,1
484072288,241265297,1
486958895,248213654,1
486958895,263906729,2
487288358,1948528128,1
487626770,1206267637761744901,1
487755465,196124212,1
487929886,978300138,6
487929886,2843585524,1
488303583,35212055,1
488441981,266659349,1
488886632,434402784,1
489644305,2435227451,2
490200820,241265297,1
490477401,196124212,1
490650258,1300226874451333122,1
490723590,315397749,1
493085131,38900042,1
493085131,842406020374790144,1
493242970,414676277,1
493372384,130383923,1
493372384,1253387334470565888,1
494393521,79124132,1
496926641,1055125529744101381,1
496974378,263906729,1
497020565,968825124903358464,1
497020565,1055125529744101381,2
497754823,1883499115,1
497810005,2435227451,1
497810005,1252243937080815620,1
498729982,18882085,1
498863039,472031699,1
498863039,1248513751210512384,1
498955418,1055125529744101381,1
499150481,263906729,1
499745848,1248513751210512384,1
500948954,196124212,1
501603232,426049184,1
504247180,476733057,1
505302477,1206267637761744901,1
505330144,968825124903358464,1
506255714,1252243937080815620,1
507953129,1100144216309665793,1
509114884,1206267637761744901,1
510504358,79124132,1
513103629,130383923,1
513103629,1948528128,1
513396399,4272969521,1
513700500,79124132,1
513790777,298217417,2
514726022,309834506,1
515894242,263906729,1
516775615,961976897818148865,1
518645611,66647957,1
519326785,161021621,1
521459398,417046876,1
521459398,442932348,1
522075206,978300138,1
522217907,2435227451,1
523168414,2297962925,1
523168414,968825124903358464,1
523168414,1252243937080815620,1
523204688,634437625,1
523501995,2435227451,1
523623355,63765675,1
524589700,309834506,1
524589700,967757354170232834,1
526545051,1100144216309665793,1
527228892,636858312,1
527275609,309834506,1
527396884,1331021249682808840,1
527418954,730038321494282241,1
527850828,2922065008,1
527926563,80853822,1
528754263,434402784,1
529750759,730218542,1
531613271,1083044271014465537,1
531704609,161021621,1
532673894,1206267637761744901,1
532673894,1331021249682808840,1
533913836,196124212,1
534359661,968825124903358464,1
534359661,1055125529744101381,2
534359661,1060498864271228933,1
534359661,1083044271014465537,1
535734292,1248513751210512384,1
535734292,1252243937080815620,1
536542337,196124212,1
538078064,968825124903358464,1
538438751,843035015747395584,1
539285981,132666884,1
539285981,261225455,1
539307507,2435227451,1
539761075,1248513751210512384,1
540932950,1083044271014465537,1
542780610,1948528128,1
542780610,1188275324229947393,1
543523577,246369119,1
543912465,472031699,1
544490973,1948528128,1
544490973,1188275324229947393,1
545425007,295100531,1
545905232,18483956,1
546010177,1055125529744101381,1
546529996,4272969521,1
546542594,35212055,1
546877823,261225455,1
547052168,962017492871782400,1
547539563,21361705,1
548391067,21361705,1
548391067,987919560,1
550383685,1252243937080815620,1
550896617,1055125529744101381,1
551202772,2435227451,4
551202772,1083044271014465537,1
552080218,2879304695,1
552200858,759432463,1
552302092,79124132,1
553444543,2435227451,1
553548941,1948528128,1
553693238,237839609,1
554397122,854999327915356160,1
554638585,1083044271014465537,1
555051765,963135228,1
555497514,278505896,1
555805016,968825124903358464,1
560646408,214515740,1
560651823,472031699,1
560651823,2435227451,3
560651823,1083044271014465537,1
561331592,2929271,1
561551871,263906729,1
561857372,148286025,1
562651542,79124132,1
562917861,237839609,7
562917861,292620974,1
562917861,3331260777,2
563032949,898229731748978689,1
564647304,900341914817490948,1
564669370,968825124903358464,1
564798229,130383923,1
564798229,472031699,1
564798229,1060498864271228933,1
564798229,1206267637761744901,1
564836704,848255026220892160,1
564865163,312314782,1
564865163,865006489,1
565120803,248213654,1
566577717,472031699,2
567272774,263906729,1
568550819,498778613,1
569158255,842406020374790144,1
569470872,2155543177,1
569514472,595318250,1
569923777,309834506,1
570207727,130383923,1
570600583,130383923,1
570961509,1206267637761744901,1
571224896,1194302059711008768,1
571557175,291928027,1
571557175,298217417,1
571617997,414676277,1
572285735,472031699,1
573078576,1100144216309665793,1
573189708,1100144216309665793,3
574471963,278505896,1
574471963,2155543177,1
574827168,1252243937080815620,2
574832871,2173986524,1
575049373,130383923,1
575649871,1206267637761744901,1
576832701,79124132,1
578392609,4272969521,1
579131771,237839609,1
579846757,959495214313418752,1
579881659,357505722,1
580282144,1248513751210512384,1
580418256,343933160,1
581976810,1206267637761744901,1
583249824,261225455,1
583249824,901414373050241024,1
587143175,1253387334470565888,1
587375551,257705859,1
587667135,105922645,1
588303718,968825124903358464,1
588854064,2435227451,1
589241831,1060498864271228933,1
589563018,130383923,1
589915800,472031699,1
589915800,968825124903358464,1
594553739,1206267637761744901,1
595313089,2263146054,1
595489036,1100144216309665793,1
595819574,2155543177,1
597363568,79124132,1
597380069,195065263,1
599152332,73341746,1
599288060,195065263,1
599560668,422822617,1
601761216,263906729,1
601979445,517857229,1
602347074,79124132,1
602570957,90435593,1
602980431,261225455,1
603907914,248213654,1
603986056,21361705,1
604040536,472031699,3
604040536,1253387334470565888,5
604056765,237839609,1
604636163,472031699,2
604737767,938805471347204103,1
604893305,79124132,4
605374206,1697360292,1
605457081,237839609,2
605476752,263906729,1
608514058,248213654,1
609401617,237839609,1
610387533,1180868341516378114,1
610539454,1948528128,1
611908766,1229106862412517376,1
612752479,476733057,1
613770835,842406020374790144,1
613905561,196124212,1
614560495,472031699,1
616091726,196124212,1
616363775,343933160,1
619940025,1060498864271228933,3
622296403,63765675,1
623116018,1055125529744101381,1
623606066,968825124903358464,1
623606066,1252243937080815620,1
624860297,901414373050241024,1
624920576,434402784,1
626236426,1697360292,1
626453460,938805471347204103,1
627368632,196124212,1
628636717,196124212,1
629391036,237839609,1
629720319,263906729,1
630307693,263906729,1
632109393,248213654,1
632111523,472031699,1
633586243,126939997,1
633647778,2435227451,2
633848015,720553719855714305,1
634685794,2297962925,1
634685794,968825124903358464,1
634929360,2297962925,1
634960032,901414373050241024,1
635534674,2922065008,1
636268171,161021621,1
700043884,1534674193,1
701036491,472031699,1
701036491,1055125529744101381,1
701169981,1252243937080815620,1
701362309,2173986524,1
701796518,1159538480,1
702603152,1159538480,1
703238995,1083044271014465537,1
703892989,1055125529744101381,1
708054361,472031699,1
708334388,472031699,1
708334388,968825124903358464,1
708648517,842406020374790144,1
709478410,1194302059711008768,2
710449094,552073701,1
710449094,634204848,1
710550228,396461846,1
712392934,2435227451,1
712937389,968825124903358464,1
714530872,79124132,1
714776395,130383923,1
714776395,472031699,1
714776395,1252243937080815620,1
715431647,159072956,1
715916436,309834506,1
716706092,2223469662,1
718392745,1331021249682808840,1
718427820,263906729,2
720280536,929541596,1
721314405,968825124903358464,1
722291918,421369323,1
722349942,472031699,1
724723418,79124132,1
725871109,2168281285,1
727021062,79124132,1
727837640,2435227451,2
727885290,66647957,1
729535435,291928027,1
729535435,298217417,2
729535435,978300138,1
731810335,2315098607,1
733239073,2435227451,2
733499359,434402784,1
736923744,865006489,1
738597786,1055125529744101381,1
741100118,1948528128,1
741100118,1206267637761744901,1
742824044,213426867,1
747392215,2922065008,4
747574406,2168281285,1
751842996,249303934,1
753666151,395868680,1
753865724,206832152,1
759266190,1252243937080815620,1
760000861,261225455,1
760882531,1252243937080815620,1
767774911,2435227451,1
768230119,263906729,1
768646872,1284437933920067584,1
773660419,1055125529744101381,1
775621584,595551653,1
781261536,968825124903358464,1
782953285,79124132,1
786177385,1206267637761744901,1
787591939,1206267637761744901,2
788349570,472031699,1
788462564,472031699,1
791309906,2435227451,1
791495420,959495214313418752,1
791731650,295100531,1
791911122,130383923,1
794852502,1206267637761744901,1
796724600,161021621,1
798394423,237839609,2
798394423,292620974,1
802172264,4188236656,1
805183614,237839609,1
805233368,263906729,1
807600458,1083044271014465537,1
808428019,968825124903358464,1
811680774,266659349,1
812167746,130383923,1
812167746,1055125529744101381,1
812167746,1331021249682808840,1
815615054,196124212,1
815858778,1083044271014465537,1
816814220,2297962925,2
819906446,2922065008,1
820334078,261225455,1
820752462,472031699,1
821260956,2435227451,1
821939474,908280829,1
822281863,4272969521,1
822511741,79124132,1
823682948,524589700,1
824122207,240805460,1
827556355,472031699,1
827556355,2297962925,1
827556355,2435227451,2
827788501,1194302059711008768,1
829472136,1229106862412517376,1
832642502,1253387334470565888,2
832642502,1331021249682808840,1
833092321,3386151345,1
833318688,916040289021816832,1
833655630,2435227451,1
833853176,21361705,1
833942719,1510843676,1
834113389,1214555222099365888,1
835465358,968825124903358464,1
835465358,1076555946548178944,1
836659705,105922645,1
837883524,414676277,1
839922614,634437625,1
841564855,422822617,1
843091789,759432463,1
843791708,2155543177,1
843853435,161021621,1
843914910,2622233883,1
844208845,1206267637761744901,2
844208845,1253387334470565888,3
844208845,1331021249682808840,1
844782834,130383923,1
845138354,476733057,1
845903335,2297962925,1
846269754,472031699,1
847823738,2435227451,1
848190061,636858312,1
848571606,472031699,1
851439458,90435593,1
851707885,263906729,1
851707885,414676277,1
853387644,79124132,1
853581374,21361705,1
853702561,978661536,1
855645128,472031699,1
855942709,421527393,1
857205325,1206267637761744901,1
857205325,1331021249682808840,1
858149300,1252243937080815620,2
862865773,182783134,1
863240960,2155543177,1
863259883,1331021249682808840,1
867596653,248213654,1
867766236,248213654,1
867766236,634204848,1
868654058,248213654,1
868910954,79124132,1
870533742,263906729,1
870969277,1323339757007572994,1
873644258,1229106862412517376,3
874379893,472031699,2
874379893,2435227451,1
874379893,2922065008,1
874379893,1083044271014465537,1
874379893,1331021249682808840,1
877186730,38900042,1
880750483,2922065008,2
883144320,472031699,1
884401986,1546370617,1
884784798,196124212,1
887309791,2155543177,1
887755620,1331021249682808840,1
889933260,1706649516,1
890995717,1606765267,1
891499280,196124212,1
893196620,968825124903358464,1
894292722,1331021249682808840,1
897625928,206832152,1
898395548,196124212,1
899890495,373836761,1
901529335,21361705,1
906164796,1083044271014465537,1
906697082,79124132,1
907995132,1252243937080815620,1
909921926,309834506,1
910445467,366504273,1
910821878,343933160,1
914462377,931575979,1
915055933,18447733,1
924044924,1253387334470565888,1
925675256,196124212,1
926130896,130383923,1
928244978,449653196,1
928471788,298217417,1
928471788,524589700,1
929227358,929541596,1
931740428,294048159,1
931740428,2155543177,1
933079915,472031699,1
934421256,2435227451,1
934840496,931575979,1
936421021,263906729,1
937335091,504685390,1
938982282,1159538480,1
941517703,79124132,1
943214833,449172826,1
944274973,1252243937080815620,1
944373066,1055125529744101381,1
944381809,931575979,1
944962854,1252243937080815620,3
945796344,2168281285,1
946982738,968825124903358464,1
947441701,1083044271014465537,1
948496309,16883794,1
952222388,476733057,1
952608289,968825124903358464,1
953492220,2435227451,1
954882468,79124132,1
956973427,168822988,1
958604862,213426867,1
962104867,449653196,1
962201628,132666884,1
963129835,517857229,1
964822518,79124132,1
966029552,434402784,1
966648205,1252243937080815620,1
967236548,930100881860767744,2
968738113,901414373050241024,1
968918737,237839609,1
970640568,1253387334470565888,1
971226290,2435227451,1
971226290,1055125529744101381,1
973519658,190155538,1
974042780,1055125529744101381,1
974571517,968825124903358464,1
975108319,1083044271014465537,1
976533133,434402784,1
977888305,2435227451,1
979151485,79124132,8
981329478,587015385,1
981470738,847169983,1
983851370,1206267637761744901,1
984594750,196124212,1
989600131,148286025,1
991035829,472031699,3
991035829,2435227451,1
991238994,246369119,1
991560608,2155543177,1
993448614,161021621,1
993524696,1188275324229947393,1
993524696,1253387334470565888,1
997796257,130383923,1
997796257,472031699,1
997796257,1948528128,1
997796257,1100144216309665793,1
997796257,1206267637761744901,2
998143148,3438975220,1
999225402,634437625,1
999886501,423404340,1
999886501,472031699,1
999886501,1253387334470565888,2
1006596991,472031699,1
1006596991,2435227451,4
1008020822,291928027,1
1008020822,298217417,1
1009112521,1055125529744101381,1
1010057352,472031699,1
1011536714,471435286,1
1012327658,293375471,1
1017927476,4272969521,1
1018499726,1083044271014465537,1
1021799342,196124212,1
1023270451,79124132,1
1023871627,248213654,1
1024417218,1055125529744101381,1
1028959434,4272969521,1
1037872266,2297962925,1
1037872266,1055125529744101381,1
1042091454,2435227451,1
1043429845,1229106862412517376,1
1045467642,968825124903358464,1
1045684567,1252243937080815620,1
1046924252,130383923,1
1048740444,1055125529744101381,1
1058431196,2435227451,1
1058431196,1060498864271228933,1
1060262893,73341746,1
1060378052,860048545453395968,1
1061463098,79124132,1
1061843371,79124132,1
1062006650,1206267637761744901,1
1066436226,261225455,1
1071197905,287903719,1
1071667177,298217417,1
1071887564,774127928,1
1071912248,263906729,1
1073755615,2435227451,1
1074818562,2435227451,3
1077412795,2168281285,1
1080821737,263906729,2
1090042356,959495214313418752,1
1090064149,3331260777,2
1090621176,1253387334470565888,1
1093020836,79124132,2
1093301910,21361705,1
1094619848,2435227451,1
1094652121,263906729,1
1099540242,472031699,1
1100895649,472031699,1
1104407635,295100531,1
1104938496,3331260777,1
1105131354,1083044271014465537,1
1105865785,241265297,1
1105952678,1252243937080815620,1
1106091272,968825124903358464,1
1107521574,79124132,1
1108555891,284087730,1
1109340696,854999327915356160,1
1110076621,1083044271014465537,1
1110352074,2263146054,1
1110404618,1206267637761744901,1
1112597658,237839609,1
1112814986,1055125529744101381,1
1115690749,248213654,1
1116997506,4127527641,1
1117332486,206832152,1
1117896655,263906729,1
1119329750,1248513751210512384,1
1119831469,298217417,2
1120225526,2435227451,1
1123712628,2168281285,1
1132179188,2435227451,2
1137984912,267822866,1
1139913162,1248513751210512384,1
1143030872,978300138,3
1146251503,2435227451,1
1149232548,309834506,2
1151076775,21361705,1
1151787516,901414373050241024,1
1152210722,472031699,1
1158283128,2843585524,1
1162838845,2435227451,1
1167227604,978300138,6
1167227604,2843585524,1
1176551306,263906729,1
1176715892,1206267637761744901,1
1186568192,132666884,1
1189398614,1024980008,1
1192830679,161021621,1
1197598435,434402784,1
1198494270,325799830,1
1198760150,930100881860767744,4
1202374921,1948528128,1
1202374921,1253387334470565888,2
1202512146,968825124903358464,1
1205156832,2297962925,1
1205156832,2435227451,1
1205156832,1055125529744101381,1
1205156832,1284437933920067584,1
1216299500,585029783,1
1217144952,79124132,2
1221603110,1697360292,1
1221857923,865006489,1
1227942865,196124212,1
1229648342,552073701,1
1229648342,829411700,1
1229768178,1083044271014465537,1
1232423377,2589003921,1
1235227489,2929271,1
1239743521,59724813,1
1242516320,35212055,1
1243333201,298217417,1
1243436106,240805460,1
1244446796,291928027,1
1244846407,1055125529744101381,1
1247926446,353157643,1
1247926446,1352050368151236615,1
1248400939,2435227451,1
1248400939,1055125529744101381,1
1258415293,130383923,1
1259679193,130383923,1
1259896866,1206267637761744901,1
1264378014,298175262,1
1265028464,434402784,1
1265273040,255137188,1
1266913368,994137028341190656,1
1267118816,3870010583,1
1267843368,2622233883,1
1268301080,159072956,1
1268646115,79124132,1
1269866161,472031699,1
1269866161,2922065008,1
1269866161,1055125529744101381,5
1269866161,1060498864271228933,1
1269866161,1076555946548178944,2
1269866161,1252243937080815620,1
1271702911,1701413168,1
1272133746,472031699,1
1272133746,2435227451,1
1272133746,1248513751210512384,1
1273493695,1055125529744101381,2
1275142819,959495214313418752,1
1275436446,79124132,3
1275487466,309963587,1
1275569928,148286025,1
1276117430,2435227451,2
1276310472,1331021249682808840,1
1278179112,1060498864271228933,1
1279939652,2435227451,1
1279971044,1055125529744101381,1
1280741503,968825124903358464,2
1280741503,1243984313961635840,2
1288559707,472031699,1
1289053644,472031699,1
1291968642,298217417,1
1298794717,237839609,1
1299022237,2829847233,1
1299463783,298217417,1
1301187476,289844440,1
1303049894,938805471347204103,1
1308698558,2155543177,1
1308804852,472031699,1
1308818468,224741510,1
1309036284,472031699,1
1309781504,21361705,1
1310463343,1159538480,1
1314014587,2486604652,1
1314717906,246369119,1
1319469752,2315098607,1
1321516422,924655107043745792,1
1323181346,373836761,1
1323318487,263906729,1
1325386398,105922645,1
1327151658,1288674685,1
1329936836,1039872500807753728,1
1332366541,298217417,4
1332366541,2843585524,1
1332381804,1697360292,1
1334349828,929541596,1
1334498971,2435227451,1
1338191311,472031699,2
1338758174,130383923,1
1338758174,1083044271014465537,1
1338758174,1252243937080815620,1
1340266400,629391036,1
1344143887,196124212,1
1344240872,248213654,1
1344890352,76408592,1
1345005890,865006489,1
1345005890,4821525983,1
1345502348,1206267637761744901,1
1347421586,4272969521,1
1347970634,132666884,1
1351396117,922798422725480449,2
1351853328,1060498864271228933,1
1354767985,2435227451,1
1355098854,253150708,1
1355470699,1252243937080815620,1
1358117060,1229106862412517376,1
1358181830,843035015747395584,1
1359389809,54200609,1
1359565676,241265297,1
1361584274,130383923,1
1361584274,1100144216309665793,1
1364113080,1055125529744101381,1
1365945720,179695486,1
1373493192,1331021249682808840,1
1375505352,2173986524,1
1375809810,2435227451,1
1379936052,472031699,1
1380665041,1060498864271228933,1
1382180263,968825124903358464,1
1382180263,1229106862412517376,1
1382180263,1252243937080815620,1
1382448254,132666884,1
1385807161,471435286,1
1389180822,1055125529744101381,1
1389690548,79124132,1
1389888901,1206267637761744901,1
1390651712,472031699,1
1400443939,278600099,1
1401790434,2168281285,1
1405680930,583084524,1
1407084642,921733452,1
1408271372,1055125529744101381,1
1408567620,1060498864271228933,1
1408567620,1218590303868870663,1
1412113724,472031699,1
1412113724,1055125529744101381,1
1412545976,472031699,1
1414861634,1159538480,1
1416278660,2435227451,1
1419146497,1252243937080815620,1
1426923044,1206267637761744901,1
1432603512,38900042,1
1433854842,190155538,1
1438818306,564025760,1
1444272716,21361705,1
1444302019,1206267637761744901,1
1449587852,901414373050241024,1
1454850678,2435227451,1
1454983712,968825124903358464,1
1457327384,930100881860767744,1
1457851196,901414373050241024,1
1458292172,159072956,1
1460997758,452376544,1
1462683432,1055125529744101381,1
1463836472,79124132,1
1468029457,161021621,1
1468029457,241265297,1
1468421114,1055125529744101381,1
1468480453,1206267637761744901,1
1470683598,848255026220892160,1
1478462348,1083044271014465537,1
1480010652,4272969521,1
1480046911,130383923,1
1482733890,237839609,1
1485504684,1055125529744101381,2
1485504684,1284437933920067584,1
1489434108,2435227451,1
1489694563,1055125529744101381,1
1490487462,1206267637761744901,1
1493728939,18447733,1
1494453025,2435227451,1
1494768607,248213654,1
1495550400,1248513751210512384,1
1496309053,901414373050241024,1
1499182117,3331260777,1
1506889670,4272969521,1
1510956816,968825124903358464,1
1517583068,472031699,2
1518439267,968825124903358464,1
1523057929,452376544,1
1523057929,938805471347204103,1
1530570468,931575979,1
1534982328,472031699,1
1534982328,2922065008,1
1534982328,968825124903358464,2
1534982328,1055125529744101381,1
1536049249,749341412,1
1541558965,1055125529744101381,1
1542402864,79124132,2
1545213840,3426970438,1
1548317160,79124132,2
1548411324,83189891,1
1549620397,282814299,1
1549620397,295100531,1
1549620397,3426970438,1
1550066976,1159538480,1
1556620201,968825124903358464,1
1563436939,2435227451,1
1563471252,298217417,2
1564079467,968825124903358464,1
1566411217,2435227451,1
1577308968,1159538480,1
1578636918,472031699,1
1580405179,472031699,1
1580405179,2435227451,1
1582830709,1164566509,1
1584507181,1055125529744101381,1
1593443712,968825124903358464,1
1597329390,1206267637761744901,1
1598607234,472031699,1
1599621128,994137028341190656,1
1600878157,587015385,1
1601392584,237839609,1
1601958470,472031699,1
1604648982,130383923,1
1606690009,237839609,1
1606809253,498778613,1
1609310378,2435227451,1
1610182874,282814299,1
1625752669,1206267637761744901,1
1626003109,583084524,1
1633736485,21361705,1
1635344100,264979205,1
1636305486,2435227451,1
1636305486,1055125529744101381,1
1636992931,263906729,1
1644174194,1948528128,1
1651255062,472031699,1
1653871621,21361705,1
1656608424,1206267637761744901,1
1659985776,2435227451,1
1660393189,1055125529744101381,1
1663694119,611858799,1
1667587782,472031699,1
1672819392,15022080,1
1680417836,391512389,1
1682312958,1206267637761744901,1
1685986734,1060498864271228933,1
1689410484,1206267637761744901,1
1692541440,79124132,2
1693153555,161021621,1
1696723441,472031699,1
1697214577,196124212,1
1697360292,1697360292,1
1700781824,2922065008,1
1700781824,1331021249682808840,1
1702392331,2435227451,1
1707332652,248213654,1
1708312945,472031699,2
1708312945,2297962925,1
1708312945,2435227451,1
1708312945,1055125529744101381,2
1715996430,1159538480,1
1718521290,2435227451,1
1720103424,130383923,1
1722628226,1206267637761744901,1
1722735145,246369119,1
1723330544,83189891,1
1723440990,854999327915356160,1
1726022756,391381031,1
1726080955,2435227451,1
1726181316,2435227451,1
1731841225,237839609,1
1745951358,237839609,1
1833801984,1100144216309665793,1
1834645140,163204065,1
1835030893,21361705,1
1840595048,4272969521,1
1849259113,266659349,1
1849991486,2435227451,1
1849991486,1055125529744101381,2
1850536530,931575979,1
1851046969,2435227451,1
1867245607,1055125529744101381,4
1869440246,79124132,1
1876073263,434402784,1
1879221656,2729164919,1
1880076962,263906729,1
1884145290,2435227451,1
1884544346,79124132,2
1885265178,79124132,1
1885927189,241265297,1
1887492524,4127527641,1
1894828992,248213654,1
1901457234,206832152,1
1903378130,968825124903358464,1
1909853906,472031699,1
1910652602,498778613,1
1917759030,248213654,1
1924496472,298217417,1
1924651650,195065263,1
1924651650,205749364,1
