"user_id","screen_name","user_bio"
"343933160","EmbajadaRusaES","Embajada de la Federación de Rusia 🇷🇺 en el Reino de España 🇪🇸"
"1510843676","danielcatalan15","Salud, Comunicación, PT, PhD"
"93075908","AlejandroCobo","La forma de hacer marketing y #negocios ha cambiado. #Neuromarketing, la #ciencia aplicada al #marketing. #scienceandmarketing"
"1689484730","giselamd_","Medicina UCM - HGUGM 💉💊 |
♀️"
"703585653","CLagones","De qué le sirve al hombre ganar el mundo si pierde su alma."
"495433008","silvia0292","Médico Residente Pediatría. Endocrinología pediátrica."
"247292021","Irennota","Criminóloga. 
Never give up, never.
💚💚"
"252703624","nachoavila82","novato en "
"347508613","luisinprimate","Leonés en Santa Cruz de Tenerife."
"1321622071902937090","soledadsaldumb2","Yo creo que fuimos  nacidos hijos de los días, porque cada día  tiene una historia y nosotros somos las historias que vivimos... 🪐☀️🌹🌚🌎"
"1229119396603453441","Tendenciasplus1","Te contamos solo lo que necesitas saber.
https://t.co/SmmBSVi0mn"
"1186946766","ErikaErikillaj","Quizás aun no llego a mi meta, pero estoy mas cerca de lo que estaba ayer.⏳ 
#Stärke❤"
"1707651812","carpintero097","Córdoba //
People should not be afraid of their goverments. Goberments should be afraid of their people"
"785637630","Ant0nion","Enfermero UCI"
"9409772","maeghith","Normalmente mediocre y anodino. Ocasionalmente intenso y obsesivo. Gilipollas en rehabilitación, sea comprensivo."
"1110352074","lapickita","Farmacéutica comunitaria,canaria,barbastrense,granaína y ahora...yeclana"
"1883499115","PugaGmail","Vigo - Galicia. Militante Socialista y Republicano.#GobiernoDeProgreso."
"1055125529744101381","AquAhora1","Más vivo que nunca, y sin perder la sonrisa."
"2194747532","alopezdring","https://t.co/7jSuMZIABF. Ind y Civil Prof.T. Univ"
"1452220706","marianava08","A CARCAJADAS SE VIVE MEJOR 🌻"
"210907690","carloselviajero","Viajero solitario, mochilero y afortunado de 107 países recorridos. Ingeniero en Seguridad Ferroviaria. Miembro de Travelers’ Century Club y @CValencianaTB"
"250629260","veronicafollana",""
"41324534","lizzfany","Me gustaría poder volver al pasado, no para cambiar cosas, pero si para revivir la época en la que era felíz y no lo sabía."
"941193151","claraasome","el camino nace con el caminante,
quien me falle q le follen"
"761662285","patri730","Derecho y Ciencias Políticas UC3M. Todo lo que hagas en la vida será insignificante, pero es muy importante que lo hagas."
"396551618","Maarta_24","a c t i t u d ⚡

















                   
                             TCAE 👩‍⚕️"
"862056668","mpiedadg64","Ni sumisa, ni devota, libre, linda y loca"
"237839609","soriano_p","RN, PdH Student, Docente. 🎙🫂 Comunicando y apoyando pacientes en @ffpaciente 🎴Autor del juego @ultimaenfermera IG: https://t.co/fZBoOUMREn"
"73351392","OscarEna","Ciudadano del mundo pero maño al fin y al cabo."
"504474049","nonogonzalez71","Licenciado en Inv. y Técnicas de Mercado (Marketing), Diplomado en Ciencias Empresariales, Máster en Contratación Pública.
Sevillista por la gracia de Dios!⚪🔴"
"364926596","virgi_martinez_","ツ  Looking for happiness !! ツ
Feliz con lo que tengo, porque ya no necesito nada más ☺❤"
"474012799","helenahrnndz","🌈 Educación Social para cambiar el mundo"
"374117949","rosinaros","Conquense, licenciada en farmacia, residente en Madrid, amante de la lectura y el buen cine."
"2486604652","Nandabir","Academia de Formación  EIR, BIR y Grados Ciencias. Doc por Universidad de Navarra, Especialistas Sanitarios Clínica Universidad Navarra, Masters UPNA"
"1119926028","noe140214","99.Los recuerdos se quedan las personas se van. Snap:noehm1999. Colegio privado Lope de Vega."
"2451869025","montse_chamero","Licenciada en derecho y diplomada en trabajo social. #PorUnaJusticiaIgualParaTodos"
"3244530237","Juanmacofren","Amante del amor, el aire libre, cosas sencillas y la LIBERTAD.

En @vox_es por convicción y  VALORES. ¿Se están perdiendo los principios fundacionales?"
"208190399","LauraGaliani","20 primaveras. Estudiante de Derecho. Apasionada de los viajes. Tequiero 18"
"1890037015","Valerybustoss","El infierno de tu gloria  ig: valerybustosss"
"865412436","Paatrymp99","Lo mas importante de mi vida 17/ Bailarina/ sentir con el alma y bailar con el corazon/ @libertadmg1999  siempre a mi lado"
"2173817855","Chriistian_99","Campeón de Sinnoh🎮 Madridista⚽ Targaryen🐉 Slitheryn 🐍 #Spiderman 🕷️"
"246369119","VICENTXAVIER","Sé alguna cosa de Geografia i Història - Un entre tants"
"398262941","laurita_gumi","📚Administración y Dirección de Empresas-ULE. 39💜99😈"
"2435227451","FLMIRONES","BIÓLOGO. Divulgador Científico. DIRECTOR y GUIONISTA de Cine DOCUMENTAL y de FICCIÓN. Profesor Universidad Complutense (Madrid)."
"1064192252","tere1982_","sencilla como la vida misma 🤪"
"286775629","Dulcesoli","Opositora MIR. 🌱 
¿De dónde habéis sacado a esta tía tan rara?💫"
"991033926","Noeliasanmar10",""
"365485173","RunneQuest","¿La puerta puerta Tannhäuser?..
Si.. Al fondo a la izquierda.
Donde los Rayos-C."
"720553719855714305","primariaasef","Atenció Primària Eivissa i Formentera, és un projecte de difusió d’educació i promoció per a la salut. #primariaasef"
"3011155065","FlorensaRf","De Málaga AlboranistaAlmaY💖(ATS)
@pabloalboran #TourTerral2015 #Prometo #Málaga #TourPrometoLisboa2019 #TuMiRefugioSiempre sabré q hay cura  #CuandoEstesAqui"
"286210085","DJacomeNorato","Biólogo @upvehu ;cuidando personas en @Sanitas Mayores Miramón @Bupa. Mis opiniones. No sigas intentando estar contenta. Simplemente... vive cada instante."
"2248094633","_Malulera_15","Malú - Fifth Harmony - Vanesa Martín"
"1576354075","ruben_villada4","Proyecto de economista en la ULe / Árbitro en la @FCYLF / Socialdemócrata / Progresista ✊🌹"
"804951360","esaenzbombero","Bombero, Graduado en Enfermería, Sevillano, Reservista Voluntario, Sevillista, Católico....¿Se puede pedir más?."
"2357577400","PalomaStandby",""
"73927838","erikagonzalezzz",""
"101211935","josevilla_Mo",""
"472292248","davicilio20","Nadie es más que nadie en Castilla libre y comunera. Animal Crossing o muerte."
"134178750","jlserna","Medicina Intensiva durante 18 años. Luego periodismo médico (25 años). Ahora Presidente de Future Day Global, intentando sinergias entre ciencia y arte"
"962017492871782400","Oscar_CarreresT","Profesor Titular Odontología Restauradora, ACTA, Vrije Universiteit, Amsterdam. PhD “Learning Motor Skills in Dentistry”. Teacher of the year 2017 & 2020."
"233470337","itsasoaurdinada","Feminista. Funcionaria de Justicia.   Euskalduna. Delegada de CCOO."
"616443151","arantzaf1",""
"1496368206","JuditViDi","Entiende que me suda la polla si me odias."
"17989551","DCCU","Enfermero ""incapaz y citado"". Parte de la literatura gris de la Blogosfera Sanitaria: El hombre que susurraba a las cabras. https://t.co/AivC5w96Er"
"324056945","SirAnquela","No he venido aquí a hacer amigos. A veces hago el tonto pero solo a vecewwwssefjdixuxuksks"
"206832152","Mar_MRP","Periodista especializada en salud."
"389451405","OlgaArenillas","Historian, proud to work as a film projectionist. syndicalist and socialist 🌹. Concejala del PSE-EE en Basauri."
"47906995","granzama","La única patria que merece la pena está en las páginas de los buenos libros."
"452376544","JoseLuisDiezIba","Natural de Lugo, vive en Madrid"
"370716799","jagarkaterina","me paso el día meando 📍Dom Republic 🇩🇴 Spain 🇪🇸 Cambridge 🇬🇧 laboratory 🔬"
"118357405","CHeMiCaLBeaT","Calle, 90's, música, deportes, cine, series, libros, comics, 00's, juegos de mesa, videojuegos. Opiniones personales."
"599601986","FranBcnMad","Catalán de nacimiento. Madrileño de adopción. Americano por trabajo. En continua revisión... De hidromecánico a analista de datos por mi mismo ♒IG: @franbcnmad"
"271315836","javiermartinrol","Abogado. Rugby, Ciclismo y Toros. Zurdo"
"146251287","contambor","café y música"
"280702564","Pippipat","PhD Polymer Chemistry & Master Financial Mgmt🔴Data lover⚫️Runner🏃🏽‍♀️ & positive🎈⚪️#Mentoring #SportIsTherapy #Plasticktock ➕Curiosity is my soulmate."
"149605037","JhonderORL","Otorrinolaringólogo-Cirujano Cabeza y cuello (ENT-HNS) en @vallhebron"
"475908679","LauraJusticiaMo","Entre Mérida,Alcala de Henares y Navalcuervo"
"314906367","laclarinete25","Enfermera de profesión. Animalista de corazón"
"2696591883","VSepultura","I push my fingers into my eyes...
It's the only thing that slowly stops the ache...
Aaaaarrrgggghhhhhh!!!!!"
"2246920053","_aheroesdanisu","el culo de Carlos es más bonito que tu cara.♥ drive my heart in to the night. you can drop the keys off in the morning @daniauryn |auryn| sfc.|Denis Suárez|"
"4469284289","ddia7940",""
"879663255685345280","jlumbreras13","Enamorado de mi profesión y con ganas de seguir formándome en las diferentes patologías!!"
"176687667","johnsitopp",""
"159072956","jatirado","Periodista. @OndaCero_es Jefe Informativos @ondacerosierra. Director @noticieroMAD @lavozdelasierr1 RRSS: @PayCargo y @GMChamorro; OndaMadrid, CityFm."
"1037830832","LaraVizcaino","No pain, no gain.| Snapchat: larivizcaino| Malulera140614❤️"
"1665225241","BeZaVel_","Si lloras xq no pudiste ver el Sol tus lágrimas no te dejarán ver las Estrellas"
"1054002783572160512","RencalV","Trabajo para la RCE.Después de la guerra, las misiones en las que trabajo son diferentes.Esto ha cambiado desde que un viejo amigo me pidió ser agente doble"
"1297653657215934464","theoryofboun","🏳️‍🌈🇪🇸roja como la manzana del pecado 🦕 estaba huyendo de las sombras y me han traído justo por aquí 📩 md abiertos/ lgbt safe place"
"472279211","Carmenlvarez4","TSAAFD | ED. PRIMARIA🏐🏸👩🏼‍🏫"
"930100881860767744","SanofiES","¡Hola! Somos una compañía biofarmacéutica centrada en mejorar la salud de las personas. Términos → https://t.co/h8Pzh3mTLG"
"1355094019","iredigar",""
"436503794","LaraVillar81","HOSPITAL VALLE DEL NALÓN 🏥/  antes 🚑SAMU ASTURIAS. MFyC. Médico urgencias y emergencias. #sumaysigue"
"1606765267","MeriLara123","15.Directioner; 5SOS; Ed sheeran; The Vamps; Yeah, we'll be doing what we doing Just pretending that we're so tonight...                           @RaulMoreno98"
"1904274710","LuisPabolleta","Soy la oveja negra del rebaño, por que no estoy dispuesto a seguir al rebaño.
No es por que sea malo, es simplemente por que soy diferente."
"133469305","FcoPecharroman","pa que... es muy larga...."
"373543845","miren_97","Bilbao, Euskal Herria 💚 Casalarreina 🍇"
"724341781","Maria_Perez3","Si el amor, como todo, es cuestión de palabras, acercarme a tu cuerpo fue crear un idioma. Instagram: mariia_pereeez3 Snap: maria_perez3"
"282230500","Josemanuelluque","Interesado por todo."
"1542851323","pilarvalencia00","😋😋"
"20526714","PSEGIPUZKOA","Twitter oficial de PSE-EE de Gipuzkoa."
"832892375366266880","Dr_Luis_Calleja","Padre. PhD & MD. Médico de Familia del CS Alhaurin el Grande. Colaborador de @cervezasmalaga_. Pucelano de nacimiento, malagueño de adopción."
"394511962","FarmaciaRubis","#farmaceutica apasionada de la #dermofarmacia, las #RRSS y el #marketing. Master en AF y PDG. Me encontrarás cerca de #bcn. siempre con una #sonrisa"
"3392112681","aroadelasheras","Estudiante libre🦉
Fotógrafa👁Agorafobia 2010

✨Cuando creas en ti, ni el cielo será tu límite. Si no encuentras un camino,haz el tuyo❤L'amore è il modo in cui."
"86360911","Fazeta","Fazeta es una agencia de producción de eventos que integra tecnología, creatividad y experiencia, eso si, con mucho flow."
"181252181","gemalendoiro74","Periodista, madre de 3, CEO MAD&COR, Agencia de comunicación. Y ahora doctoranda en Historia Medieval por Universidad de Navarra."
"220477794","ajaguilar10","Pediatra. Neumología Infantil. Otras cosas."
"445577353","AlbertSoGa","no tricks... just me."
"328938599","JoseLuisMorano","En un mundo sin melancolía los ruiseñores se pondrían a eructar EMILE CIORAN"
"1128325658","FatimaQuinto99","Este es el pincipio de un camino sin fín.       Un Endless Road infinito. «banguerz»"
"880484906","kris10710","felizmente casada"
"162405819","rafi_rg","Médica de Familia y Máster en Emergencias. Urgencióloga de profesión... Viajera intrépida de vocación..."
"993334028","itziarzgz","malu🎵🎧

🐨28/4/00

  Instagram: itziar28zgz

💕una sonrisa, vale mas que mil palabras💕"
"150618405","EVAYQUE","CÓMICA DE @chocitadelloro
CÓMICA POR PEREZA Y ANDALUZA POR VOCACIÓN. De Jaén NP
Los Miércoles desayuno en @atrevetedial"
"191004802","Victoryiyo","De mi mujer, mis hijos, mi familia y del Atleti!!"
"1619908740","Roberto_wtf96","Surf. 1996. Cádiz. Instagram: roberto_nh. 50% Inglés."
"2299483461","Nooee34_","vivo en mi mundo donde sólo hay sonrisas, ∞HERMANAS 03"
"1334155293337530368","yonomevacuno","Esta cuenta es para defender los derechos de lo que NO queremos vacunarnos contra el Covid."
"1349944075","MariaMingui","Estas aquí para ser una persona real, no perfecta. ¡Sonríe!"
"217779492","jcuecam","Un médico que ama a su tierra y a su profesion y no es ajeno a la actualidad
Editor de los blogs Mi viejo maletin, EstatierraesmiAragón y Aragón y Medicina 2"
"285739107","leticanletican","NACI EN MADRID.ME GUSTAN LOS ANIMALES,SOY ANTITAURINA Y SUEÑO CON UNA ESPAÑA,QUE RESPETE TANTAS COSAS.COMO DIGO, ME GUSTAN LOS ANIMALES Y....ALGUNAS PERSONAS."
"2225320490","YaizaAguilar13","•16deFebrero ♬Enamorada de Febrero, y sus dos coloretes♪ Snapchat: yaizaam16 Instagram: yaizaam16"
"784485949","HidalgoAndrea11","🐶👼🏼❤
4+10=14"
"119181575","marusuarezrp","RRPP,Alianzas Estratégicas/Hacerlo bien,hacerlo saber/Fan De Mis Amigos Que Cambian al Mundo #SmartCitizen #PublicImage #rotarian #Mexican"
"308023430","librosguijarro","Libros, Matemáticas, Docencia, Literatura, curiosidades"
"143601625","chiki_laura","Maestra de educación infantil opositando fuertemente!💪"
"87485942","Hkto_Khan","Enfermero 💉👨‍⚕️
Podemita 💜
Rojazo ✊
Republicano ♥️💛💜
Feminista ♀️
Antitaurino 🐂
Si no te gusta, mala suerte 🤭

➡️ @Hkto6"
"314657942","adrianavhg","Mi vida es más surrealista que Magritte. 🌪 Ciencias Políticas e da Administración, USC"
"295191363","isabelsanbe","Estudie en la Usal.  Socialista y Republicana. Al andar se hace camino..."
"186436549","JCuberoHerr","Directivo sociosanitario, economista, liberal y pragmático. Secretario General de @AESTE_oficial, miembro Junta Directiva @CEOE_ES y Presidente de @rugbyalcala"
"475255561","didak74","Valenciano, Valencianista, nunca me rindo, siempre logro mis objetivos, Tauro y a mucha honra"
"93936231","mariorojasmusic","Just I know, I don't know nothing. Musicology student. Pianist, music producer and former Dj"
"1167352727481061378","ParejaMilenaria","Carmen e Iván. Nos gusta el #Misterio, la cultura #Forteana, el #Rock y la #Astronomia. Devoradores de libros. No somos negacionistas ni magufos; Entusiastas."
"2851950957","franlopezjm","Hematologist - Department of Haemostasis & Thrombosis | 
Hospital Regional Universitario de Málaga"
"290052641","martaapostigo14","20. Andalusian. Muy del @malagacf 💙"
"326404869","carmenpastorb",""
"2467074226","RaquelDuranParr","Periodista."
"267178045","FJaSecas","Flequero y frikimeteo en mi tiempo libre. 🍞🍩🍪⛈☔️☀️"
"936469189","pera_nuria","Fan dels meus fills"
"786373561","EnLaos","Un adulto con curiosidad de niño. Y con un niño al que haré adulto."
"269705594","fermorenomula","Padre de Lucía y Emma, Diputado regional del PSOE portavoz de agricultura, ganadería, pesca, seguridad ciudadana y emergencias del GPS. Miembro de la CER-PSRM."
"730863858","maariardrgz","y gritarle al vacío todo lo que me llenas"
"140404170","xavi1997",""
"742523377592586240","CarreteroJuani","Internista a tiempo parcial, Madre a tiempo completo. Me gustan los zapatos y el vino 😊."
"1253970074","aitzi_barcelo","que qué"
"1108814566711091201","ARequesPath","Pathologist @vallhebron #gynpath #breastpath #placentapath. Rio Hortega Grant @VHIR_, researching about gynecological cancer. 🏳️‍🌈
T/RT=not medical advice"
"406220103","mariteremoto","Mis amores: Mi familia. Mís ideas y Andalucía."
"1141967100774424576","cra3319","Enfermera sin más"
"39604163","Diegyms","Fotógrafo y viajero a partes iguales."
"554612118","saritaFMilla","totalmente imperfecta.Ser real, ser una misma, ser única, ser honesta, ser humilde, ser feliz⚓"
"636858312","hospital12Oct","¿Tienes alguna noticia,información,queja,propuesta, mejora etc del Hospital 12 de Octubre?Visibiliza y Defiende una Sanidad 100% Pública, Universal y de Calidad"
"1071643532","MaripazMulero",""
"300134134","CristinaRubia7","I'm not a Princess"
"121176154","Sevillisto","Ha llegado a su localidad su faveador favorito.
En eterna fase Beta... Bueno, Pre-Alfa.
Hoy se come, familia. Gran éxito.

Cand: @CajonDelDesastr"
"2328915407","PratXevi","Arquitecte, independentista, ex-docent universitari i editor. Miro d'encomanar la curiositat que sento per gairebé tot. Estimo la bona gent, i el meu país."
"817869656","Clau95Fr","Estudiante de Magisterio de Primaria en la UCM. No quiero un para siempre,  quiero un poco a poco que nunca acabe  27 :)"
"515343475","AytoRioseco","Comunicación municipal del Ayuntamiento de Medina de Rioseco. Cultura, Deporte, Información al ciudadano. Nos puedes encontrar también en Facebook e Instagram."
"163204065","LauraFrancoSFC","Tourism - US/UNIDU/UJA 🗺📚 Inclusión, fútbol, sostenibilidad. ""To travel is to live"" 📍Sevilla🍊⚽️❤️ / Dubrovnik 🌅🌊"
"375282679","DaniBorrero1","Embajador de Zarza la Mayor, residente de la bella ciudad de Cáceres.
Gestor Comercial en Plus Ultra - Centro Sur/Andalucía"
"312314782","KikeMoratalaz","De la ciudad del NO PASARÁN. Doctor en Microbiología por la UCM. Investigador en vigilancia epidemiológica animal en la UCM. Tenemos una Revolución pendiente."
"1308408110348931072","Marieta3223","Cuando naces en un mundo en el que no encajas, es por que has nacido para ayudar a crear uno nuevo. Telegram: Marieta3223. #MiVidaMiOxigeno #YoNoMeVacuno"
"240149663","Mayteber","Periodista y editora especializada en Educación. Interés en todo lo relacionado con la innovación tecnológica, #redessociales y #socialmedia"
"395232624","cpmorell","Graduado en Educación Física en la US. Entrenador de cantera de @realbetiseplus 🏀 Sangre verdiblanca."
"129267780","miguelangel_g15","De #TorrejónDeArdoz ahora en #Sevilla-#SevillaHoy. Muy de sólo sé que no sé nada; ya otros creen saberlo todo. Liado en @MACSS_it #OjOcuidao siempre mi #Opinión"
"410934565","AVG_Holmes","#SherlockHolmes #DoctorWho #Slytherin
*Cine, series, libros, rol, escape rooms... si es friki, me interesa 🤓🤔*
🎬🎮🎲📚"
"2172925964","virgisantiago14",""
"146791754","ErikaTorregrosa","Jurista. Profesora @UniBarcelona y UOC Presidenta Comisión Just Penal Internacional-DDHH ICAB. Past Secretary General BPI. Ahora Asesora Ministro @inclusiongob"
"1541801100","MiryamLy_17","20. Atlético de Madrid || Instagram: miiry_lyon17"
"182971274","adryvallao","MSc, RN. Servicios especiales UCI-urgencias."
"1361930761","rociopadillaval",""
"1543220726","Pilarsanchez_12","Todo el mundo tiene su Quinta esencia, por mucho que tu exterior cambie, seguirás siendo quien eres, esa es tu esencia. Elche"
"1332588066","itsrocioc","21. law&business student. 🧃"
"378172815","SaraMuIn_22","Administrativa Laboral.  Alocada, luchadora, sensible y muy cabezota.
Amo a los Animales."
"855838436615483392","pepealcami","Científico y poeta todo revuelto"
"347033632","Fran4881","""Los sueños son la meta, la imaginación el transporte, la realidad el punto de partida"" ♥️"
"4821525983","rosavergar23","# YO APOYO AL GOBIERNO/♥️ MADRE .🏠 Socialista 🌹✊, Feminista, Animalista,"
"239331553","alexxmolina11","Black over all, Aries, 1998."
"1520651402","AzoteCasta","España languidece y  se rompe (y se muere) por culpa de una Casta Política corrupta. Es hora de cambiarla por gente decente: Con VOX"
"103163709","Luis_Gandarela","Engineer 👨🏻‍💻 |📍VGO, ESP 🇪🇸 | 🏠 VER, MEX 🇲🇽"
"74523682","albertraquel","Lo difícil en este país es ser honesto."
"834188653","Obstina2","No será fácil pero será 🌹🖤🖤🖤🌹🖤instagram dynasty__Ly"
"183583012","ing_titiritero","Actor, ingeniero, titiritero o lo q sea menester oiga usted. Patafísico. Mutatis mutandis. Tambien se me da muy bien beber cerveza. Yo vi jugar a Bolo Zenden"
"342937051","abralopezpleite","Coordinador Vodafone Personalizado Squad
Whatsapp: 675529825
Facebook: Abraham López Pleite"
"347887648","Pao_SB","Born and raised in 🇨🇴 living in 🇩🇪 | World traveler & #FDI enthusiast working at @FDI_Center | ❤ Yoga & Sailing | Views are my own."
"715299046","DidiAlcorcon",""
"3018490043","sara_bringas","Enfermera especialista en pediatria,trabajando en Neonatologia, con ganas de aprender, enseñar y cambiar las cosas.Ah! y malamadre de dos pequeños diablillos😊"
"765820284691738624","R377262","Español 🇪🇸"
"122738730","iperancho","Media futurist. Fundadora de @CommsTribe Consultoría en estrategia de #comunicación incremental y nuevas narrativas @dircomSpain @Conversation_E"
"350970659","luis_prietog","Internista a tiempo parcial - Oriundo de Torre de Don Miguel (Cáceres) y actualmente asturiano de adopción en Xixón - Las vueltas dan mucha vida."
"205749364","escpacientes","Surge con la idea de mejorar la calidad de vida de personas con una enfermedad crónica. #PacientesCrónicosenCasa."
"241456118","domingoespina","Sevillano. Macareno. Botirunner solidario: #AzoteaAzul #APU #DrinkingRunner #RetoDravet #PielMariposa #Asedown"
"246739853","isaberme","Enfermera - Concejala Ayuntamiento de Oviedo de SOMOS (PODEMOS)"
"271606503","anfemaen","Quita esa cara y dale al mundo una sonrisa. Es la mejor forma de vivir. La sonrisa abre puertas. Amargos ya hay muchos."
"373836761","lauramorat","Infecciones osteoarticulares, pie diabético, bacteremia, S. aureus, PK-PD y todo lo referente a la infección nosocomial en @hospitalclinic"
"1352119562","AnaCst15","Tu rabia por vencer los imposibles. Valencia Club de Futbol. FIERA ~ Funambulista Æ"
"413286526","yolandaanson","Periodista. Coordino la comunicación de la ONG @farmamundi y colaboro con @pobresazerocv #Salud #Cooperación #RSC Sólo necesito más tiempo..."
"1248513751210512384","Garcihalamadrid","Orgulloso de ser español, padre, madrileño y madridista.VOX.
A partir de ahora, pijo, cayetano y también facha.🇪🇦"
"2763182900","fixiohuelva","Centro de Fisioterapia Deportiva y Podología"
"448958621","pattyluqui","Abogada en Holgado Galán Abogados- Letrada del Tribunal Eclesiástico D. Coria-Cáceres - Máster en Abogacía - Enamorada del Derecho y de Madrid"
"131991099","viviscanon","Internal Medicine & Infectious Diseases MD. I ❤️Family, travels, History Arts. Posts represent personal opinions."
"749945567996940289","_Aitana_R","El mayor problema es siempre querer saber por qué. 👉 NO DM 👈"
"491327393","drakanzds","Madrileño de nacimiento, toledano de corazón. INTERNISTA y URGENCIÓLOGO. U. docente CHUT. Apasionado de las #TIC #docenciamedica coordinador de @info_urg"
"180571299","DanielManea","💜💙"
"713377330564112388","Anarefue","Master en Literatura- Universidad de Ámsterdam (UvA)
Prof. de inglés y español
Madre de Gandalf ♥️ 🐕
#repudioalcongresogolpista"
"213426867","magelesmedina","Médica de Familia y Comunitaria. Presidenta de @SoVamFIC. Miembro del  Foro de Médicos de Atención Primaria de la CV. Mis tuits son opiniones personales"
"183184911","FERABELJO","De Madrid al cielo. Padre. Runner: 10k: 52' - 21k: 1h 58' Autor de: Los mejores días de nuestras vidas; Atila, el rey de los unos; @TodosContraUna (coautor)."
"1117362992","andruchi1999","Denantes mortos que escravos"
"41386973","JAArgos","Lo de Prohibido Prohibir hoy se ve que no se lo creían ni los que lo escribieron en el 68"
"1300226874451333122","DerEpr86","Aviso: Borregos del sistema no es mi misión convencer a las ovejas sigan su camino yo no soy pastor, así que no esperen que los tome en serio."
"545330907","SaraGonlop","work until you don’t have to introduce yourself anymore"
"2225006623","MariinersGuada","¿ @MateoMarinSing ? Ese pequeño que transforma mis lagrimas en sonrisas || Sin el NADA ||"
"250800885","RoTermes","General Surgery Resident at @hospitalclinic. Bookworm, cinephile, determined dreamer."
"740462580","almudeena31_",""
"273905774","carlos_mascias","Médico de Familia. Padre. Directivo en formación. Deportista. Actor frustrado. Luchando por poner al paciente en el centro #cambiemoselmundo"
"498729982","STOPmeningitis","Asociación Española contra la Meningitis. Sensibilización, formación, investigación y ayuda a afectados.   Puedes donar en: https://t.co/y5EGaQr2SB"
"1685036006","pisosycasas_biz","https://t.co/Ruis435CG5   Naturaleza, algún inmueble y pocas opiniones."
"181218060","lauralinares99",""
"16883794","ukinspain","Official Twitter account of the British Embassy in #Madrid 🇬🇧 🇪🇸"
"1100144216309665793","Leosolec","Ciudadano despierto, tratando de proyectar un poco de luz a este mundo de oscuridad.
“Los ignorantes siempre son esclavos”
AntiVacuna, AntiComunismo, AntiNOM"
"11798532","emiajleunam","@ǝɯᴉɐɾlǝnuɐɯ

Nunca paso de ahí."
"2354506006","mgl1985","Nos gobiernan inútiles desde la vuelta de la democracia."
"263689257","Gertxu","Más chulo que un ocho. Graduado en Derecho y Filosofía por la Universidad Complutense de Madrid. #Cultura #Política #Madrid #LGTB"
"279964815","_sergiolobato_","Medico de Familia 🩺📍Madrid. Granaino. 🏥 🧳 🌎 ✈️📺 🛋"
"1680580092","claramtn_","carpe diem💜"
"974625877","mariliinc","Enfermera en la Unidad de Terapias Avanzadas en Hematología Hospital Vall d’Hebron 🏥"
"1250835130320650241","carpermar91",""
"3119671186","elperroverde60","Aficionado a los perros, al vino, running, tecnología móvil y ordenadores, motos y más of course."
"540841106","MarthaRC90","Dicen que tienes vasallos que te veran preciosa aunque vayas desnuda.... ♥OQM Jorge, Nico, Atila & Stazia♥"
"364871447","AlteaTS","Comunicación a todo efecto
📢 Bolsa de Madrid #modeon📈  Música, música y más música 🎵"
"515830365","celiavazquezsi1","tenemos que arriesgarnos siempre ✌🏻"
"2168281285","AndresCanoESP","Community Manager Social Medía Manager #Twitter #España #venezuela #Bolivia #cuba #Colombia #Ecuador"
"1098335532814356480","Antonio05890138","Extrovertido, defensor de los derechos y en contra de las injusticias. Concejal Socialista Ayuntamiento Estepona y Auxiliar de Enfermería"
"181297332","Rociiiyo","Joven emprendedora / Ambientologa"
"182107737","Cornejo_Hec","Graduado en Ingeniería mecánica en Gijón. Monitor de tiempo libre con título. Amante de F1.(un espacio) Alonsista. Portero de fútbol sala."
"188483256","Imariarivera","Farmacéutica enamorada de la dermofarmacia."
"215212887","mreinaj","Padre, pareja, enfermero, profe, fotografía, bético consorte y... en constante búsqueda del equilibrio... (literal y metafóricamente)
 
Instagram @mreinaj"
"107737825","triple_uve",""
"445460963","MiguelASnchez","Madridista catalán. Puedo debatir de lo que sea desde el respeto, la educación y la tolerancia. Huyo de los fanatismos."
"296473376","JMHSony","Enfermero. Profesor Asociado de UMU
Padre de 3 + 1.
Sonreir siempre es la mejor opción"
"733451022","JoaquinJCabrera","Médico, #yosoyradioncólogo. Inasequible al desaliento «Obedecer a ciegas deja ciegos / Crecemos únicamente en la osadía» Mario Benedetti."
"90862588","Latinospain1975","Un hombre corriente, que ama la libertad, que detesta las injusticias, los abusos, librepensador nato, persona humilde y llana, bienvenidos a mi Twitter"
"309872049","mta15_","All you need is love💛"
"245126167","RuthMQ","Haz lo correcto. De todas formas, alguien te va a criticar."
"76408592","ElihuAranday","Vet/Scientist studying how avian influenza virus goes rogue and infects horses | Cross-Species Virus Transmission | Microbiology & immunology"
"749341412","cintia_mede16","Y decirte al oído que no te olvides de mí, que prefiero la guerra contigo al invierno sin ti.. 27❤"
"354287064","raulitosfc7",""
"280577347","r_soraya","Periodista, y sin embargo persona, impecable y molesta. De eso se trata, my friend!!"
"305884932","msad_armstrong","Andaluza rodeada de olivos, trabajadora social. Demasiado sincera. No vas a conocerme por leerme aquí."
"526717086","eeemi10","haz lo posible, hazlo posible 🔆"
"1674268189","24badkarma","♃
Pinky fan acc"
"1058869963","maria_luisa021","Medicina en UPV💉🏥
HUELVA-BILBAO 🌙"
"4127527641","GatellAnna","Pediatra vilanovina, la recerca és imprescindible. EPediatria Alt Penedès-Garraf. Aprenentatge i neurodesenvolupament. GdT Trast Aprenentatge SCP. AnneFundacio."
