user_id,indegree,outdegree,hubs,auth
253150708,9675,5058,8.73021813216175e-10,6.13115179449329e-09
253311701,0,27,3.53893590594293e-11,0
253585444,4115,2595,5.00287669442986e-09,4.97283013012227e-11
254049945,16352,2350,2.46792959875895e-09,3.06867349111772e-09
254253084,194,5537,1.55787497871004e-07,2.59666612612993e-11
255099505,0,6,1.80323452168124e-11,0
255110080,0,1,3.54485272100997e-18,0
255137188,692,656,8.3876294282121e-10,1.58490179748206e-09
255578406,1470,3576,3.41929833009354e-08,1.03765315541714e-10
2559276083,0,0,0,0
257578433,3313,467,3.96690709636059e-09,2.81812727739081e-10
257705859,3721,10716,1.6021790048565e-08,4.75019249197216e-11
2583590870,30,64,4.36472070878811e-11,2.16162370953662e-15
2589003921,161131,82772,3.49601045720874e-06,3.53840471024596e-07
259797406,0,44,1.71494008108994e-13,0
259848178,108,15985,1.71850581268007e-09,8.70882049874647e-14
260115329,0,52,1.13606532207203e-09,0
2604496847,1147,3434,2.86748997319952e-08,5.37795753898101e-10
260471164,121,127,7.8154447438817e-11,3.90756055222245e-14
260926245,172,993,5.9236384155948e-10,2.92221189255765e-14
261121099,959,3605,6.53103313753514e-08,2.69598739676574e-10
261225455,11884,4311,2.87143041868024e-07,4.59678507744057e-09
2622233883,7608,5573,2.09532405146789e-07,4.49439442315013e-10
262679454,250,961,1.88373580763033e-09,8.91303682614457e-12
262740121,99,948,5.10357395044553e-09,2.20176086567892e-12
262850062,1133,9769,2.27127945066498e-08,6.23939492925252e-11
263404798,2,10,4.2535691539058e-17,3.3940912733943e-16
263689257,101060,3378,7.98041996568172e-08,3.31046859039127e-08
263906729,44332,2842,3.13699060376051e-09,1.41287644545714e-08
264120630,2540,1534,3.41642607650333e-08,1.25947757123796e-10
264463869,4226,5658,3.13228102781546e-09,1.94097762420969e-12
264907196,2504,12153,1.09728933896418e-07,2.44855524673668e-10
264979205,1887,1133,5.95956020566465e-10,9.64953992598816e-10
265347028,3274,11869,1.82098481787558e-07,4.13107198890865e-10
266002870,26,10,2.59613842553751e-13,1.10403083528218e-12
266111879,15,523,9.88917421404756e-10,3.32327691639117e-13
266486016,2208,2397,1.93054417567747e-09,9.35830402298977e-12
266604783,132,13,2.60673754906475e-11,2.28007478797063e-12
266659349,5632,4791,7.03836022638662e-09,3.73866426098419e-10
266869933,0,0,0,0
267178045,2537,669,2.695918830559e-09,3.02340332275211e-11
267755229,41,244,1.02771423625228e-09,3.14023237395315e-13
267822866,492,4599,3.11553549352757e-08,5.1171734260692e-12
2680565180,0,0,0,0
2688374084,0,0,0,0
268989775,63104,1143,4.82780343080504e-09,1.1910605732278e-05
268991406,393,694,1.35422814712499e-07,4.39182306363697e-10
269379415,700,1796,1.01111985794574e-08,2.61930239004455e-10
2696591883,0,0,0,0
269705594,1300,2002,3.29304068229106e-08,2.9652348811493e-11
269860000,12999,40815,1.07010330177182e-05,5.99639145775033e-08
270000707,0,2,1.12984239503875e-17,0
270033444,5,441,9.22692072457372e-10,0
270228894,81,313,4.61603621392262e-09,2.13884334120642e-11
270275936,24,49,4.97046319078933e-10,8.4752853836044e-15
271031808,105,498,9.16077019716221e-09,2.98347052865204e-12
271606503,33,108,9.15576326813562e-10,1.55199023613978e-13
271928157,65,83,6.11027851546745e-11,3.18048828604193e-13
271959891,5,70,1.81276629657637e-11,0
272159341,12532,5386,4.19454880433485e-08,7.09217504113139e-10
2729000494,1001,577,1.16843630147975e-09,3.45530516321146e-11
2729164919,36,214,1.5242038293148e-09,1.73766388579598e-13
2731539329,2006,9942,9.78566885934175e-09,4.98657834100958e-13
2732371425,4,3,1.57391799627918e-15,4.96808139758126e-16
273619782,1275,1006,3.60775864071776e-09,5.66384470261377e-11
273905105,0,0,0,0
273905774,1565,576,3.10367361791483e-09,2.24665253150102e-10
274066524,150,726,3.26341051334413e-09,5.86275582774216e-13
274180153,26,15,6.23314418075566e-11,8.31945111557512e-13
274642725,0,3,6.23514524185806e-11,0
275802423,1835,358,6.44399455412494e-10,1.00590095186256e-10
2763182900,3402,16,1.49373537591661e-14,4.36493721875991e-10
276409755,3947,835,2.66795410178922e-09,5.13105038274409e-11
277462026,673,463,5.96142963112189e-10,3.04038103851764e-13
277566049,424,140,1.95162992051449e-10,1.45216315001715e-11
278505896,1035,2100,9.31931844642109e-09,4.32057931589457e-11
278600099,18142,50566,4.09028812853424e-07,1.6391106586658e-09
278620151,526,3214,7.68880172039706e-09,8.831598437364e-12
2787299937,5672,5348,2.96999789533207e-06,6.51912311774229e-10
279964815,392,192,1.73067790893663e-09,2.16550429478097e-11
280577347,13,52,8.9946789500126e-12,4.04546141333831e-15
280702564,634,183,3.10669007031185e-10,9.35376392759558e-12
2807061,32,298,1.0350521151172e-09,9.6483959802536e-13
281106904,565,2143,3.17669247848524e-09,1.57461134177059e-13
281583744,21,333,1.09260521561421e-12,0
2818815209,333,5138,1.22195002429722e-08,9.08861619297983e-13
282110881,4,5,4.38979959734223e-13,0
282159522,0,18,1.19857950335654e-14,0
282168528,26007,34537,2.72451687488393e-05,8.6088332970931e-09
282230500,43,732,1.21181474954716e-09,1.71021152879984e-14
2826699668,43,326,2.7323744241588e-09,2.263065756106e-14
282814299,332,783,2.00017870277938e-09,1.22085656315046e-11
2829847233,45,115,2.02605923837172e-10,2.80162629983218e-14
2830256525,147,83,5.21373256506017e-11,1.31864865022048e-12
283785561,187,217,1.16424255896307e-07,1.57093965204047e-10
284087730,134,39910,9.74620330594122e-06,4.34374204060265e-11
2841107987,573,2144,1.33441687265226e-08,3.44676667908251e-12
2843585524,1359,1718,8.4314097623498e-10,1.42482389444376e-11
2851950957,297,274,4.73691517792988e-10,1.73508574045205e-12
285350513,1,1,7.08970544201995e-18,0
285739107,17437,3748,1.55045021595047e-08,1.1693241199775e-09
286210085,226,1967,7.79797003438453e-10,4.26468030781891e-10
2864544752,730,1003,3.35979367919564e-07,3.77185003530818e-09
286467194,0,5,4.88101232071301e-17,0
28717597,37686,17314,3.3880657608264e-09,3.43115434304796e-10
287305318,218,4074,8.5352555141638e-08,5.57880756253293e-11
287651437,126,242,1.06042423307525e-09,1.17265407459632e-14
287903719,515,113,2.64642299673361e-10,7.45047822012483e-11
2879304695,886,534,9.56752492032462e-10,1.43649404322103e-12
288217750,0,10,5.38876705427785e-10,0
288565086,810,1845,1.03745392989028e-09,9.57757430192857e-13
288840938,0,4,3.35753376698421e-14,0
289785441,522,641,3.39658744937142e-09,9.62854099319567e-12
289844440,27674,11855,6.52393122705254e-07,7.19379529639378e-09
289927627,0,0,0,0
291928027,151,339,1.13344744516964e-09,1.87615160217909e-12
2922065008,43454,9008,4.95540515794455e-10,8.10702759170146e-09
292346678,7109,6570,2.25851496243794e-07,5.83057945805309e-09
292620974,151,616,5.57698696490327e-10,3.03776775082864e-12
2929271,2511,3712,3.94857527872482e-09,1.69496058306683e-11
293155290,2014,1768,2.74911071888913e-10,9.75247601049393e-09
293375471,2707,390,1.64586400200496e-09,2.31509675245237e-10
293771058,10,11,4.38786836276568e-11,0
293966324,69,49,7.68107150782434e-10,1.461520469945e-12
294048159,28728,851,6.84986802789703e-10,1.62748290666462e-09
295100531,22956,341,1.67096192307578e-09,4.5409462059092e-09
295776552,1140,4258,1.07011581499972e-09,3.42469049875582e-13
295813014,19,29,5.27036530763724e-11,3.59083469332634e-16
296473376,1867,380,3.35774521148418e-09,1.26878265157721e-09
296972280,13,31,7.0595750084028e-11,8.02657839709461e-13
298175262,284,831,3.31423793128848e-10,1.63389205063765e-10
298217417,18978,1124,2.01278156971479e-09,6.42394068260652e-10
299819199,2941,3946,1.39093241372266e-08,6.0849902988964e-10
300182471,44,85,2.53346008441896e-10,3.71211546951363e-16
3002154433,2913,4464,7.86571092544237e-09,1.68723000284e-10
301053691,1,69,1.7757693751905e-10,6.69596394259182e-12
301086452,0,0,0,0
3011155065,1597,4037,1.47972449800428e-08,1.31639159708971e-09
3018490043,363,824,2.03606238835065e-09,2.64647194421887e-10
3019665191,88,468,4.75964455687087e-10,3.15581050477183e-13
30427641,2,0,7.08949368259814e-18,0
304288652,82,304,7.26081600687449e-10,4.46033078275521e-12
3053236541,2982,43,9.47239713990356e-12,8.43115283841661e-10
305884932,1698,1951,7.17052925012494e-10,1.82284154051828e-12
306366620,1549,7047,3.86398500854707e-07,4.51299921416587e-10
307500420,266,173,1.30418770493414e-10,1.77030329671664e-13
307558981,7234,2394,2.94062000054295e-06,3.26645450148759e-09
307796858,134,646,5.08626410353907e-09,1.48712391098483e-10
308023430,4,0,1.41789873651963e-17,0
309093251,11,96,1.59954504588245e-10,0
309674795,0,0,0,0
309817388,6,1265,2.80769366247018e-11,0
309834506,24917,7498,5.23113877699128e-10,5.81277001297025e-11
309963587,2843,2340,3.75601131060394e-09,4.9682382758561e-10
310306220,0,18,1.73629381800562e-11,0
311623037,1949,12644,6.10782457047143e-09,4.10418624256153e-12
3119671186,2455,2353,1.17121100602017e-05,8.22348577358287e-10
312274349,3065,1516,5.3244848499962e-08,9.61642526269209e-09
312314782,9517,1157,7.22270856190225e-09,1.2212911598833e-09
313538699,22,201,1.11614722408078e-09,3.28221538520008e-13
314110107,4,414,5.258051114588e-09,0
314657942,396,973,9.60711452723772e-10,6.62699016591212e-13
314906367,28,127,9.8916523580565e-10,7.60136176923718e-14
315397749,1251,129,6.38487353751031e-11,2.02742953489061e-10
316408651,5358,11692,4.91209417306951e-07,3.12571683116532e-09
316674262,190,18439,5.00781821407216e-07,4.60978829163196e-11
317963051,23,113,1.86307131932802e-13,3.45234949493057e-14
3195039203,1042,5487,5.62247813876847e-09,1.11772599806062e-11
319893680,353,1314,2.62623194115394e-08,3.53158318873334e-11
320069526,0,0,0,0
320991472,294,3758,4.05405373369869e-09,2.9836017376881e-12
321332405,1302,9660,2.30311209896502e-08,1.35185548520955e-10
323626064,770,961,5.65171580802615e-10,1.28147536333437e-10
3238744313,1015,544,3.34978184616372e-09,1.1093719696418e-10
324056945,246,949,4.40378544135794e-09,5.54603462164875e-13
3244530237,4359,15502,9.83867668439553e-06,4.47461776923331e-08
325547923,0,0,0,0
325799830,49815,3445,2.34135162371375e-08,1.51743250257951e-07
326404869,98,735,5.10307437981495e-10,1.57645166208446e-13
328938599,187,2099,1.32589868991626e-08,3.23544075968542e-13
32965067,21581,26966,8.11517703178482e-08,8.71963633602013e-10
329747674,95,1820,1.53460125357164e-09,9.98655675378702e-16
330245793,71,174,1.13599585920827e-09,1.28559401771324e-13
331021680,1,137,4.09114737736938e-10,0
3317915681,76599,15308,3.58509570455137e-08,1.10794656262528e-09
33180244,11736,3751,7.11623270690566e-09,1.86928594753887e-09
332329799,197,1433,1.27367025556929e-09,5.38411380345588e-16
3331260777,14942,23654,8.98149322429433e-06,1.40246711451227e-08
333671522,5976,1435,1.09685680118204e-09,2.56215594301336e-09
334947951,5,38,9.01607331698831e-10,0
3358760710,2073,465,1.79432390073197e-10,8.32103665388718e-12
336619113,95,543,7.1579052194447e-11,0
337688907,271,658,4.71453282574856e-09,5.10011636085908e-12
337894475,250,273,6.20524221723456e-10,1.44457181777467e-11
3386151345,879,1183,9.67359583872263e-09,2.10107281399744e-10
3392112681,252,2313,2.22778383086869e-08,9.12195522120958e-12
3400443406,2256,49876,2.56258606865404e-07,1.19009214501042e-09
3426970438,1106,737,3.48598844490649e-10,2.65391552424845e-12
342937051,6,3,8.68628776969244e-12,2.06156792447672e-16
3438975220,223,46,5.47909241787016e-14,6.21677116331333e-14
343933160,35838,233,3.68910832516416e-10,4.09740783114673e-09
345379807,261,318,1.74434086167098e-10,3.06864708859723e-13
347033632,1255,2165,5.86517311003023e-06,8.07556950614694e-10
347508613,50,1657,6.12914815037209e-09,4.50446039941424e-14
347541399,3,24,8.86745828721204e-12,0
347887648,14,45,5.88636982204967e-16,1.55141965199725e-13
348061221,504,483,2.99452015248446e-09,1.02805671372658e-11
348483722,28,768,1.13076584056693e-09,0
350970659,101,778,5.31704658086427e-09,9.28529837381755e-13
35212055,42243,365,8.82367304865836e-10,1.27936423238709e-09
352609426,266,193,1.66171114590636e-10,6.96514710772568e-14
353157643,5587,14419,2.69085331018599e-05,3.91367598711655e-08
355599590,5242,15815,1.13043979127427e-08,3.66193237590736e-11
356223962,396,1237,5.76504193744659e-09,1.36782896631557e-12
357505722,245,5036,3.24090943212059e-09,1.96084432538263e-12
360138123,900,2080,8.02259616021235e-09,1.10916521332204e-11
362711581,371,2215,6.13028105582482e-09,4.71502610558947e-12
364926596,18,52,1.07908201278184e-09,1.02856361742184e-14
365601773,2,3,2.59074947012691e-17,5.35816844135686e-16
366021458,0,0,0,0
366137621,69,1053,7.77267043518538e-10,5.47283267894157e-12
366330219,3046,3146,1.34579962877254e-08,3.20056439289523e-10
366504273,593,296,5.79175323421258e-09,7.78242471037591e-12
368240936,30054,126,9.835760207228e-11,6.41565808948859e-10
369119239,0,0,0,0
369766002,0,0,0,0
370198165,802,10822,1.46392604615513e-08,1.79709851375537e-14
370703073,2552,149,1.80425163996205e-11,1.92192464896351e-11
370716799,2522,37057,6.10563323469733e-09,0
37226226,10,67,1.8382662230346e-10,0
373450689,5001,5939,3.91308259468385e-08,3.44810195682221e-10
373543845,65,526,1.76095482366773e-10,0
373836761,82,46,2.64015364363246e-10,8.91776418316261e-14
373854031,11,166,7.01083562002544e-10,0
374117949,0,0,0,0
375282679,85,592,8.97933429055142e-09,3.42905020772638e-11
376398001,124,1832,4.41104383366418e-10,1.50650306850085e-13
377304450,784,19035,6.49850091669161e-06,4.72825452506544e-10
378049330,637,5147,2.92445994146399e-06,2.27313531885991e-11
379884569,134,217,3.0701966348087e-09,2.89459753591937e-12
3803421753,13,1103,3.15911563939084e-09,0
381514524,0,0,0,0
381842671,0,1,3.54485272100997e-18,0
382292695,62,1877,1.10832271243137e-08,2.81213205462811e-14
382297966,3,72,1.65598612113757e-09,3.03855385552904e-16
382592853,28,139,2.02039773537147e-10,7.92227939282203e-13
383466744,145,86,2.14095626285323e-10,3.16489414410809e-13
38488888,837,1734,3.03026815297242e-09,1.12343013710747e-11
384988741,4063,1028,5.66539409244079e-10,6.01785311919364e-11
385315901,0,3,2.88723362483619e-15,0
386664361,113,221,3.12108035888535e-10,1.11182300643732e-11
3870010583,19515,11855,4.40002054884574e-09,8.55264324033445e-10
387172258,0,0,0,0
387554172,97,903,1.00240174962815e-08,2.30457806177016e-12
388143537,0,0,0,0
38900042,8044,5296,1.66046990341728e-08,8.58675688029455e-11
391381031,196,1546,3.2146282794695e-09,9.10003800251856e-12
391512389,290,1502,3.67535515838956e-09,1.32964498449026e-10
392519677,11,0,3.89916858557353e-17,0
393440445,10876,3317,1.07250881289923e-08,4.90073024697761e-10
394511962,238,285,5.54241430989852e-10,8.40982811309494e-13
395868680,194,820,3.07207337509367e-09,7.88837701966337e-13
39604163,1,8,6.20302461226034e-14,0
396461846,459,1758,2.93429117298805e-06,2.21239944978103e-10
397089171,175,187,1.00795213633807e-11,5.40122599069325e-13
397899716,673,668,1.38069588621795e-09,1.2015685721031e-11
39842001,13602,113,6.4449796028474e-11,1.66533842820789e-10
398727541,34,19,6.63152714874157e-10,3.44707238874679e-12
398893820,2007,7028,3.22076415572679e-08,6.73650882460082e-09
398958962,24,5922,8.46763724319809e-09,0
399523983,31,108,5.28833441189037e-11,0
400112904,176,2774,7.78085966688631e-09,0
400800462,0,0,0,0
401336255,1,1,8.13367939151691e-18,0
40207877,2480,3987,4.54311233698714e-09,1.51823041719232e-10
402079955,36,150,2.01996079443643e-10,6.22887720854282e-13
402944529,63,1791,2.23099808485085e-08,7.92500169294129e-13
404352921,1,3,1.73587490734349e-11,0
404989913,0,0,0,0
405470407,202,3147,7.41030223452269e-09,1.9585078082936e-11
405842075,11,8676,2.63497423943673e-07,0
406220103,9335,121033,1.45677982840474e-05,3.36099902226566e-09
40629476,3023,3692,1.46993047020776e-05,2.74917619215617e-09
407064010,100,389,1.76369174026511e-08,1.67810708071165e-12
407966868,655,19010,5.01854237187416e-07,5.27270017668351e-11
408516458,109,904,1.20290445735016e-09,9.46812220919116e-12
409298455,0,0,0,0
409349238,91,785,8.09363731848442e-10,5.52424527292362e-15
410276607,2022,1384,1.88706961493488e-09,3.49439692589211e-09
410821461,2,0,7.08949368259814e-18,1.16063714251261e-15
410934565,169,10,7.05421987012482e-11,1.14666944284254e-11
411617306,588,1628,3.02642232388146e-09,4.43259771943541e-11
412269442,55,2424,1.43903409359811e-08,1.78235755898905e-12
4127527641,1913,471,7.16403262231102e-11,3.70923248348475e-12
413201430,123,230,1.10678228409345e-09,1.27393146668908e-12
413201999,1,147,1.56562594835193e-10,0
413286526,216,2175,1.62674212355968e-09,3.53267537121682e-12
41335841,388,318,1.03038462263366e-09,5.59995075191502e-12
413822334,8,11,2.02803252987717e-10,7.13767303173678e-16
414070217,143,274,2.02222746620322e-10,7.23274047586453e-11
4144411,22,58,6.10875568692197e-10,4.22696450961219e-14
414676277,2997,2534,5.10448307401654e-09,4.11126459443895e-09
416236227,18,780,2.05633522789372e-10,0
416278090,0,0,0,0
416654500,1,101,3.56912548311954e-11,0
417046876,431,76,3.7452074013365e-10,1.11003952421381e-10
417272286,91,157,1.57596929566283e-09,9.74033317199549e-13
417715386,232,391,4.61694205662528e-10,2.11900129988777e-13
418134860,2730,1601,2.16379295772326e-08,6.64507439479344e-11
4188236656,496,3136,6.00687542829185e-08,2.92431474042135e-11
419480919,0,0,0,0
419513536,2440,3614,6.85241800761367e-10,1.54916127736104e-12
419767484,0,0,0,0
421369323,1498,2017,2.13487153214638e-09,3.22230984894084e-09
421527393,21009,595,3.41264013335091e-10,3.61800186088657e-11
421899963,17,25,8.68811161632279e-12,4.09179785431661e-16
42213713,218,774,9.36139826281899e-10,6.87314105450387e-12
422822617,605,803,9.09445191953398e-10,1.61324931014501e-13
423404340,0,0,0,0
423667871,0,0,0,0
42424530,1493,1959,8.27324173714679e-08,3.3486482356731e-10
424266714,342,2056,1.60715121467837e-09,9.77395103995393e-15
42463356,15,47,2.53449371000739e-10,4.67821356856029e-13
425404135,0,0,0,0
426049184,145,104,2.89449094921087e-10,2.52149528153787e-13
426807906,2,25,1.97101614199329e-13,0
426914950,3539,7884,5.04576700701099e-09,2.02531349824712e-10
426929508,1,0,3.54474684129907e-18,0
4272969521,980,73,8.75855697197197e-11,9.63679955376659e-13
428068123,332,2643,6.01464503961505e-09,5.5904893597386e-12
428178800,0,4,5.43018751114583e-15,0
431493811,352,357,5.27958517259317e-11,1.4729777092078e-13
431729868,1,654,1.03748824291264e-11,0
433293342,1190,3040,1.41098397432211e-08,2.46822648202615e-11
433537359,98,1783,3.31973159015247e-09,1.72908658087088e-13
433587087,440,11350,2.27623188882202e-08,4.71716946020606e-12
434402784,3723,1194,2.13893408383921e-09,4.50220194869102e-09
435767431,79,353,3.54445577873952e-09,2.41080020624463e-12
436143863,633,1465,1.21048126893115e-09,2.46318498966554e-13
436503794,101,119,4.98291275372898e-10,7.36108227973843e-13
439522338,2,1073,6.20288745951145e-10,0
439917968,51,1197,1.43358672613249e-10,0
440266288,3391,10502,2.0229311119297e-09,1.39833690095123e-14
441805035,2502,12779,8.81770323467904e-08,9.58126641582037e-11
442847392,116,470,2.72711195269827e-09,6.99061709707854e-14
442932348,2593,1848,3.16896851458408e-08,1.42152154835188e-09
44395206,407,777,1.5293881410707e-09,2.17348869360575e-10
444174984,28445,4615,5.18794225538017e-10,1.06397887492959e-08
445460963,134,200,7.18071020076834e-10,3.55778824427796e-12
445719648,604,230,1.23977685203932e-10,2.34916548684517e-12
44640535,40,70,1.2239789192386e-10,3.54834365693011e-14
4469284289,3911,18433,1.48229301321488e-07,1.3138021996267e-09
44910987,9,174,7.15174838303519e-11,0
449172826,425,696,2.15917798174438e-09,5.78494098696329e-11
449653196,11950,245,2.37266081722981e-08,1.25736052980805e-09
449776192,199,7525,1.18118564054644e-08,1.00549496691041e-12
451615674,475,2574,1.87509150799212e-08,1.39959138414055e-11
452376544,4813,6,1.66293704823663e-10,1.66729596365706e-07
454350363,137,6088,7.8718594278684e-09,0
455118082,0,0,0,0
455199431,8,176,7.97968806466451e-11,2.59276882911307e-14
455305254,991,478,5.97475176722451e-13,0
457778717,20,2005,2.80509600708146e-09,0
45818188,3332,2713,2.03836842012916e-09,8.07442081039347e-09
461350407,374,3016,4.72413803872308e-09,4.26354887757621e-10
462324307,248,813,2.33092444183304e-10,2.06874260097461e-12
463168125,64,619,1.30906888610673e-09,3.33302152740471e-14
46358249,7,11,7.67690364600941e-14,0
46366986,5058,8359,5.75787846319152e-08,8.42655017651086e-12
463773375,31,72,2.37902090732822e-10,0
464066873,0,7,2.94743704021467e-17,0
464578148,0,0,0,0
464683841,1,32,1.37761068592135e-09,0
467551209,1,64,2.62547801530287e-16,0
468701545,0,0,0,0
468764833,10707,9775,5.22531418000741e-07,4.4075782658942e-10
470311651,0,0,0,0
471129655,349,31324,2.63240086272312e-09,4.66112300317075e-14
471180001,125,2271,2.9943169492004e-09,9.96588955159474e-13
471435286,0,0,0,0
471775924,2,26,1.17306642328395e-13,0
472031699,101142,673,3.27407913564953e-10,1.97244464174407e-08
472157806,73,285,2.34944294137088e-10,0
472279211,0,69,1.75583595510065e-11,0
473327009,189,5159,3.84281072765119e-09,2.23352483808739e-13
474012799,114,208,9.3999258733956e-10,0
474040746,3179,11109,4.77833067749624e-09,7.90298222206864e-12
475255561,471,1028,5.58410928213651e-09,6.35091097242308e-11
476733057,814,3755,6.3078137879879e-08,1.59166343231355e-10
477052523,137,2661,6.0424432656581e-09,2.98030733442309e-13
477353712,35,19,5.93828781123498e-14,5.44433418031311e-12
478218914,317,669,5.89329417706148e-09,1.82206415024363e-11
479921239,404,2722,5.81492772378743e-09,1.95862490565277e-11
48023856,60,54,8.67819865295365e-12,1.56188838964232e-13
48135797,80,380,1.22288648709515e-08,3.20137622266805e-13
481379732,67,120,8.77268500222753e-12,0
482105697,0,0,0,0
4821525983,69324,18184,2.46687823581863e-07,4.88337601476939e-08
482223457,1967,1696,5.51003165264648e-09,4.09066930552725e-10
48298430,765,1574,6.11855973887647e-09,7.0051502631503e-13
484022167,124,17,6.94643916406078e-11,4.02498607083372e-12
4851338417,311,1211,2.46043848603301e-09,8.68018863656061e-10
485591826,2163,2028,7.35852278221363e-09,1.7456262675584e-10
485677207,0,0,0,0
486393735,44,1167,1.52289511344613e-08,5.2005744217663e-13
486431538,12,51,3.33379691559042e-10,1.70526587322703e-15
486596335,24,276,2.55674038710723e-10,1.42923151086044e-16
489002566,545,595,4.147003483966e-10,8.12098254533329e-10
490493277,4334,4282,1.12677405563379e-10,1.63481576225151e-12
491327393,1692,2003,7.01638846625091e-10,4.27430024123659e-11
491353458,0,0,0,0
491482525,0,0,0,0
491571562,4,369,3.68126321796008e-10,0
495433008,3,538,3.40147406080099e-10,0
497396408,0,8,1.79772131990274e-13,0
49767631,817,2755,1.49721894349582e-09,1.00671660678658e-11
498778613,304741,15576,5.4817670182166e-08,8.73830516886906e-09
49954027,3363,654,8.7143198494103e-09,2.56683676499785e-10
503571190,1643,5017,3.72946423671327e-08,3.06029192489456e-10
504685390,2,868,6.25753246400633e-09,3.16101562251858e-14
512083476,223,489,3.64498360745806e-11,4.72593380779958e-15
514122826,2,6,3.88484687235804e-15,5.46114163634324e-17
514235450,43,289,2.79928461925811e-11,0
514294276,0,0,0,0
514294570,0,0,0,0
515343475,3239,499,9.95879771084853e-10,5.69965834311661e-12
515830365,47,3454,1.50246328260354e-10,0
516291658,0,0,0,0
517857229,119,82,1.05528932538199e-10,4.74776913716313e-14
518017851,0,23,3.00557595540328e-09,0
520263690,0,0,0,0
521550536,370,73,3.52552098993993e-11,1.80374326339548e-13
521762393,177,257,2.7698412347143e-10,7.73421340886608e-12
522523887,8614,7318,3.7661263351847e-08,1.72206364617261e-09
522589709,701,777,2.44421838210831e-08,1.24025811542695e-10
523334610,285,12085,8.51046838533138e-09,0
524589700,5802,890,3.45472579167965e-09,8.73621431801079e-10
526408330,68,2277,2.37828692626834e-10,0
526717086,240,3169,2.27042823001563e-09,3.68335567495959e-14
53140494,796,1745,2.55892676544757e-09,2.23097808000306e-11
53353990,342,1296,1.04022428512318e-09,1.01252107120736e-11
537928516,2,3773,2.75614386064519e-09,0
538090070,185,720,3.81114468347302e-09,3.19133021951745e-12
538422848,192,258,4.4415975938135e-11,5.29325770410539e-13
539043859,8,181,3.66964383753858e-10,0
539205424,94,6926,3.0324465249059e-06,2.74329584216557e-10
540155639,214,1616,2.32440789819796e-10,2.35287305898969e-14
54036470,3,114,2.55228227145723e-09,0
540841106,0,0,0,0
54200609,82,621,9.57004205937368e-10,1.25319135234159e-13
542408644,117,3419,1.95723142871628e-08,6.54453216742238e-11
545330907,8,18,6.24721736735387e-11,0
545367458,0,0,0,0
546778807,142,762,4.71473460210615e-09,6.51176016804651e-12
546821268,0,77,6.03823419254588e-14,0
54886012,5,700,4.67109086606352e-10,0
549192198,0,0,0,0
549342409,0,4,1.41794108840399e-17,0
550043578,0,5,1.0323935467005e-14,0
552073701,3679,2351,1.59124205827239e-08,7.78963806534893e-11
552590450,578,1355,2.84236815943172e-09,1.26477089736564e-11
552735606,642,970,1.16752181736636e-09,2.94701289646484e-11
55273629,344,3728,5.19362598375487e-09,1.66312713610326e-12
552887621,73,14385,6.97282086439507e-09,3.09287669548989e-14
553038404,0,0,0,0
554243239,0,0,0,0
555078357,26,200,4.99238421313718e-10,0
555887448,48333,1585,1.61670613567791e-10,1.05216978159639e-11
559732488,418,7231,1.67813263611221e-09,3.12775191495367e-13
562137743,2,0,7.08949368259814e-18,0
562906441,0,79,3.51046168172745e-11,0
563997934,174,132,8.86676110065614e-12,6.02988997451008e-14
564025760,1480,4600,7.54761669159965e-08,1.8399040183064e-10
564946470,20,5746,3.67492195648216e-09,0
566577822,0,0,0,0
567153985,1156,4413,1.19397836986541e-09,0
567563471,11,37,4.35419146349836e-11,0
569313276,4,66,1.13024087375425e-10,0
569493025,258,800,3.08222266111018e-09,1.11218543075584e-10
570895985,67,895,4.44519089519286e-10,0
574493747,39,53,9.12892865680418e-12,5.73163711079312e-16
574988345,0,3,3.2943455602035e-16,0
576326938,75,130,9.32307954745707e-14,5.68714810617987e-15
581195003,140,2015,4.84576155742265e-10,0
581664629,14,864,2.26149211956782e-09,0
583084524,9,116,2.62514785898604e-11,0
584735226,12746,44663,3.25151791404546e-07,1.32973322089747e-09
584764063,177,262,5.46193910889514e-10,0
585019292,58,851,1.827025581488e-10,4.17985898771748e-16
585029783,3,0,1.06343464036081e-17,1.78335469908237e-15
587015385,3,1638,1.2183004692504e-11,0
589951840,14,5,1.40244284456742e-10,0
593727161,1,111,4.5050898800088e-14,0
595318250,468,372,4.07563875111744e-09,5.18906065095073e-13
595551653,0,0,0,0
59724813,109,253,6.18353171973415e-11,1.66433325204008e-13
597360923,15684,27902,8.0776935614373e-09,6.39055942225516e-10
598617147,0,2,5.41443282192299e-15,0
599601986,3552,17549,1.57774391459134e-05,5.95410757563673e-06
60159471,173,218,2.11901929214099e-10,7.85518255675037e-13
602891547,204,1827,3.18909329497521e-10,0
60573195,318,1734,1.24457865102563e-07,1.63426224294712e-11
606425018,6,48,9.59755840742913e-11,0
606903482,0,0,0,0
607263100,0,27,6.9429468012488e-11,0
611858799,1,73,5.21314644411871e-11,0
612604070,24738,4053,5.1175221842803e-10,1.0198838413597e-12
614968224,0,0,0,0
61567059,1571,9423,1.18203766975492e-08,1.49980645707971e-10
616130531,139,100,1.56837688308422e-10,1.07520796446098e-15
621869197,83,1033,2.68790208533007e-11,0
62238452,1666,1842,1.7304901286232e-08,5.64099506226224e-11
62349151,1887,11404,6.15002779878041e-08,7.10427301128495e-10
625749368,0,0,0,0
