Source,Target
163024954,19027470
163024954,158321566
163024954,544890476
163024954,41794190
163024954,327399361
163024954,358637751
163024954,499852793
163024954,487336270
163024954,251012485
163024954,134562189
163024954,17135927
163024954,573829331
163024954,224552246
163024954,52558492
163024954,155864278
163024954,217624164
163024954,317025216
163024954,73351006
163024954,249090558
163024954,155855003
163024954,224652809
163024954,100768984
163024954,17214314
163024954,480208177
163024954,255689779
163024954,252016658
163024954,636773509
163024954,225071823
163024954,155866125
163024954,321598433
163024954,303346926
163024954,16735787
163024954,130794158
163024954,80876308
163024954,569102940
163024954,221358827
163024954,62813765
163024954,93822758
163024954,108265972
163024954,14169142
163024954,377777073
163024954,135082045
163024954,91849542
163024954,118832566
163024954,73089796
163024954,228655149
163024954,344007222
163024954,19577336
163024954,113633890
163024954,1863451
163024954,210091406
163024954,134153204
163024954,217617794
163024954,714145478
163024954,10466942
163024954,551640947
163024954,18242492
182346790,297372980
182346790,525416576
182346790,2364416719
182346790,7936272
182346790,13982132
182346790,4526921
182346790,15808647
182346790,201410033
182346790,66116319
182346790,14072333
182346790,1612525856
182346790,719774079
182346790,1699778444
182346790,788887712
182346790,35526230
182346790,793673772
182346790,458496089
182346790,11162772
182346790,1534599984
182346790,354847710
182346790,460544490
182346790,13334762
182346790,50713607
182346790,124936827
182346790,292982128
182346790,83315155
182346790,173683051
182346790,60632021
182346790,204326177
182346790,730166726
182346790,270107535
182346790,284143197
182346790,72708115
182346790,822100501
182346790,1715270863
182346790,16627003
182346790,273465911
182346790,288683191
182346790,70348160
182346790,16575488
182346790,260403501
182346790,239929660
182346790,821405
182346790,1414326266
182346790,1446480468
182346790,50665193
182346790,130610601
182346790,87667315
182346790,42867504
182346790,3071091
182346790,16681084
182346790,18378753
182346790,366410483
182346790,1538759678
182346790,122017893
182346790,1363786782
182346790,20507623
182346790,2692174198
182346790,21436960
182346790,2857471486
182346790,488387930
182346790,3544856416
182346790,524180671
182346790,749514179380441088
182346790,4363421476
182346790,14607140
182346790,88704310
182346790,586671909
182346790,472183946
182346790,4334152589
182346790,2288622360
182346790,778747585
182346790,14436030
182346790,232542660
182346790,252021610
182346790,107051182
182346790,2452861564
182346790,821970349
182346790,702119809874579457
182346790,312913095
182346790,3282859598
182346790,266121965
182346790,382016174
182346790,47923477
182346790,2540154259
182346790,1242298909
182346790,105580627
182346790,321912326
182346790,2559213636
182346790,18200400
182346790,114517834
182346790,534857422
182346790,2997504981
182346790,3004195053
182346790,2991839625
182346790,1328933689
182346790,211089696
182346790,1308176203
182346790,40340945
182346790,2238908630
182346790,2326845985
182346790,284967758
182346790,565435064
182346790,2797719798
182346790,14526209
182346790,74395797
182346790,2837008555
182346790,25059727
182346790,3092332157
182346790,85548166
182346790,191404534
182346790,392599021
182346790,469415655
182346790,16748573
182346790,134543920
182346790,564431497
182346790,19027470
182346790,41612581
182346790,2632531
182346790,138094971
182346790,242343224
182346790,51004246
182346790,600215694
182346790,574546080
182346790,72975707
182346790,24814398
182346790,46118129
182346790,86779410
182346790,535707261
182346790,111670632
182346790,334700219
182346790,83862008
182346790,237353752
182346790,8077952
182346790,14251955
182346790,127161215
182346790,15538226
182346790,856597596
182346790,23056968
182346790,5506682
182346790,117138639
182346790,106769240
182346790,77644575
182346790,109371239
182346790,106430178
182346790,14377082
182346790,189062495
182346790,337066170
182346790,128622564
182346790,215315213
182346790,221358827
182346790,1636821
182346790,13058232
182346790,14349359
182346790,269880008
182346790,140368324
182346790,55002103
182346790,1770311
182346790,142733870
182346790,452517823
182346790,258804392
182346790,118853606
182346790,22128199
182346790,45581153
182346790,2553151
182346790,36755020
182346790,420443761
182346790,168445810
182346790,14992915
182346790,135297570
182346790,140550105
182346790,116040561
182346790,8631152
182346790,18240228
182346790,705897331
182346790,77977731
182346790,462902574
182346790,287896566
182346790,352221065
182346790,84094835
182346790,444508328
182346790,57354930
182346790,324857822
182346790,28205488
182346790,419008256
182346790,138330745
182346790,411819612
182346790,136310314
182346790,910948903
182346790,16882400
182346790,435316467
182346790,133436873
182346790,806185790
182346790,295225562
182346790,358610468
182346790,200811208
182346790,19611463
182346790,56457651
182346790,17307468
182346790,369461002
182346790,925693586
182346790,267078766
182346790,46427728
182346790,18717943
182346790,10228272
182346790,113289834
182346790,73338530
182346790,14116807
182346790,300790457
182346790,195764080
182346790,407627999
182346790,13812642
182346790,364918820
182346790,1104568244
182346790,91781128
182346790,29417604
182346790,403708031
182346790,86775205
182346790,174893773
182346790,34981502
182346790,267654686
208086043,1533920330
208086043,1978214737
208086043,361230988
208086043,4369790956
208086043,16665145
208086043,781395808587509760
208086043,551640947
208086043,494840216
208086043,135082045
208086043,408481052
208086043,135101008
208086043,341412663
208086043,570649300
208086043,188654121
208086043,119536996
208086043,20909329
208086043,1114568586
208086043,1460150376
208086043,811243174370938880
208086043,1225577270
208086043,209661593
208086043,1089175862
208086043,209052620
208086043,369188721
208086043,1536791610
208086043,2237582731
208086043,2912628665
208086043,2219730474
208086043,808267349048561664
208086043,397218302
208086043,377422712
208086043,209663214
208086043,191085829
208086043,3065965191
208086043,334518662
208086043,394598449
208086043,1322430402
208086043,211131242
208086043,209061920
208086043,209063398
208086043,209093746
208086043,1929638983
208086043,61145947
208086043,800376287558701058
208086043,3384757479
208086043,288737804
208086043,1073266791500210181
208086043,4891434742
208086043,783762330387619842
208086043,866252264
208086043,109545187
208086043,2931006351
208086043,2184486774
208086043,1069649673428844544
208086043,1089849639774375937
208086043,808808642346680320
208086043,2425475821
208086043,528914792
208086043,25517912
208086043,1093554069380259842
208086043,539855312
208086043,283893176
208086043,822215679726100480
208086043,19577336
208086043,558372205
208086043,405189704
208086043,2884969224
208086043,923996837127905281
208086043,291203062
208086043,975733191209291777
208086043,978221706027388928
208086043,2620042276
208086043,4703390322
208086043,3148413195
208086043,265388764
208086043,138203134
208086043,2419212368
208086043,2846706119
208086043,961954141294813184
208086043,827317866127056896
208086043,1063483393453772800
208086043,1061721683361497096
208086043,119003047
208086043,2942616377
208086043,2384048420
208086043,994304675183767554
208086043,1074072349211852802
208086043,1084462201820377093
208086043,415510059
208086043,350830580
208086043,2858841658
208086043,454810912
208086043,292979693
208086043,2603101710
208086043,2876452851
208086043,266203790
208086043,1205246035
208086043,280394283
208086043,2546328474
208086043,1454491112
208086043,380861572
208086043,2320688816
208086043,990922003
208086043,956227886
208086043,2348259944
208086043,2653739132
208086043,819168384
208086043,2359265190
208086043,314429644
208086043,2386743913
208086043,559924797
208086043,1397035339
208086043,501093281
208086043,440975483
208086043,1097261087920132096
208086043,150184077
208086043,169538164
208086043,107975440
208086043,18577646
208086043,614351511
208086043,118832566
208086043,363087477
208086043,159791317
208086043,788524
208086043,221358827
208086043,65369125
208086043,619913709
208086043,122142650
208086043,220397129
208086043,496100859
208086043,501663220
208086043,510865058
208086043,310309844
208086043,144927419
208086043,477639240
208086043,2446800224
208086043,2799992645
208086043,7614292
208086043,18023887
208086043,32036992
208086043,23815359
208086043,14991920
208086043,255413248
208086043,436795898
208086043,2276453519
208086043,392897279
208086043,4263763774
208086043,2424049513
208086043,2149356916
208086043,831311365
208086043,2835950998
208086043,1849234322
208086043,1477847401
208086043,257586817
208086043,2790928967
208086043,2960359234
208086043,16517711
208086043,2445286962
208086043,759251
208086043,1440641
208086043,2306826786
208086043,2297056926
208086043,580073398
208086043,493036812
208086043,3214526860
208086043,309622264
208086043,1170035720
208086043,1448495406
208086043,256601859
208086043,226502531
208086043,16576356
208086043,19864285
208086043,29317434
208086043,137645230
208086043,19066345
208086043,89211580
208086043,5225991
208086043,15057943
208086043,12804422
208086043,2251687412
208086043,1092744835545608193
208086043,471910336
208086043,899813924
208086043,66649110
208086043,1229155282191822850
208086043,1073482196
208086043,1272105925885771777
208086043,1308738495788257281
208086043,916758571
208086043,386058978
208086043,1275746342896308224
208086043,1331276399211147264
208086043,1338487714090545158
208086043,972496051
208086043,2466428245
208086043,2413182241
208086043,268164839
208086043,217624164
208086043,442910365
208086043,555326714
208086043,25251453
208086043,524236459
208086043,1257639924792274944
208086043,274552616
208086043,1222516932320075776
208086043,1258185032650428419
208086043,281046179
208086043,2347132934
208086043,216755042
208086043,2556906206
208086043,255914930
208086043,62132899
208086043,458591807
208086043,992560994
208086043,823479650
208086043,556722212
208086043,1467976020
208086043,886404907
208086043,1128103729
208086043,471408382
208086043,1247798791970807808
208086043,842110651728318468
208086043,1169179229617086464
208086043,1251818768667467777
208086043,826827830
208086043,1261422413591568385
208086043,386084410
208086043,507670680
208086043,86290220
208086043,480528462
208086043,12714382
208086043,24893900
208086043,252016658
208086043,109524473
208086043,318357251
208086043,392641490
208086043,122375549
208086043,361301780
208086043,385915929
208086043,8631152
208086043,201041211
208086043,235610695
208086043,197522252
208086043,116034355
208086043,19819039
208086043,92963933
208086043,120083112
208086043,768392
208086043,91796121
208086043,73089796
208086043,130794158
208086043,118658200
208086043,102728977
208086043,532511055
208086043,291283039
208086043,196241282
208086043,267208826
208086043,379203688
208086043,112966104
208086043,245086156
208086043,122138741
208086043,185116083
208086043,191489467
208086043,105082141
208086043,533473809
208086043,194090853
208086043,7996082
208086043,601887686
208086043,548570651
208086043,392665038
208086043,500769793
208086043,124570832
208086043,1086954951031566336
208086043,3825104374
208086043,2921651086
208086043,1096475702994632704
208086043,1048506446047010816
208086043,1265265098
208086043,2833448979
208086043,242368810
208086043,942489630
208086043,787319367042232320
208086043,963734891342032898
208086043,940265332165496832
208086043,2355391741
208086043,114995691
208086043,228655149
208086043,87965421
208086043,1116338745849057281
208086043,858224965216350208
208086043,4927639024
208086043,487882751
208086043,816593852974977024
208086043,327247527
208086043,155019703
208086043,1120727735230398464
208086043,903288307
208086043,2772607284
208086043,4632620536
208086043,1097807635670282240
208086043,1100365452885270528
208086043,732475881529040896
208086043,1102248770278957056
208086043,952960014989262849
208086043,903887875556737025
208086043,4063401862
208086043,904755561190887427
208086043,1104826500145131520
208086043,1105416163641749504
208086043,1089914427535691778
208086043,3769226069
208086043,1107612071351500801
208086043,718519269944909825
208086043,3795506008
208086043,1093102667470123018
208086043,872281656
208086043,1707319897
208086043,3207797231
208086043,242651255
208086043,1121518915283243009
208086043,1090229502003896323
208086043,718026623
208086043,211902632
208086043,1092110032211193858
208086043,1118168559627243528
208086043,740605601370247169
208086043,368806936
208086043,840930183062392832
208086043,2267860670
208086043,1175114235749306369
208086043,557599254
208086043,1181101483657498626
208086043,1179476888949014530
208086043,1088423730827661314
208086043,1156932156737904640
208086043,1187368313975906305
208086043,1185460119640985601
208086043,333985738
208086043,510251246
208086043,1080545657423884288
208086043,1125505419227664385
208086043,1903613064
208086043,2350027262
208086043,596531845
208086043,1057570242489212928
208086043,1443434462
208086043,983666348353040386
208086043,3064431184
208086043,1126036787934171136
208086043,808322408486735872
208086043,338491341
208086043,908711175290056709
208086043,3199992159
208086043,1245979663
208086043,827604904395042816
208086043,152972200
208086043,1047451202869506049
208086043,1086974474329694209
208086043,967067518383861761
208086043,810895112725286913
208086043,1113736857697902592
208086043,860329812
208086043,2524955502
208086043,2987363278
208086043,524420216
208086043,402593254
211131242,3202185903
211131242,252602361
211131242,532109356
211131242,310223927
211131242,408511053
211131242,121703560
211131242,1927524354
211131242,1958339988
211131242,2359356547
211131242,357649319
211131242,363865238
211131242,396780263
211131242,63789416
211131242,407647559
211131242,388218103
211131242,581781943
211131242,588134471
211131242,248863401
211131242,524185118
211131242,16347897
211131242,2360834387
211131242,2951097071
211131242,2984394183
211131242,1132375400
211131242,1225577270
211131242,436034692
211131242,244917644
211131242,451358652
211131242,2491667270
211131242,190001080
211131242,741105337
211131242,263767736
211131242,253459751
211131242,2200553709
211131242,317105725
211131242,570641205
211131242,574000622
211131242,1914255254
211131242,139992358
211131242,360292546
211131242,2886705395
211131242,237930973
211131242,2235776168
211131242,399355884
211131242,248732617
211131242,1951580154
211131242,870062527
211131242,304482913
211131242,432269007
211131242,345896703
211131242,2987363278
211131242,1128365383
211131242,2470703641
211131242,238252172
211131242,3092090422
211131242,1334353268
211131242,2871626311
211131242,18806995
211131242,941527124
211131242,1303144729
211131242,4986441
211131242,2917598027
211131242,448746721
211131242,2609328557
211131242,557599254
211131242,2807368156
211131242,1908541
211131242,558491833
211131242,260814397
211131242,484684918
211131242,2304563892
211131242,237022319
211131242,17215891
211131242,259794106
211131242,636140965
211131242,635253602
211131242,1402212098
211131242,3110607292
211131242,2467438357
211131242,2530805610
211131242,1180141202
211131242,2371703953
211131242,929269778
211131242,424122771
211131242,213736588
211131242,378604178
211131242,281053419
211131242,1498800780
211131242,1145794574
211131242,1338763890
211131242,1251774896
211131242,108984693
211131242,882486492
211131242,627437885
211131242,606537928
211131242,576116298
211131242,1556200255
211131242,231362115
211131242,2433528927
211131242,1914303990
211131242,277422869
211131242,487543465
211131242,2152675987
211131242,3242138110
211131242,2931020957
211131242,611801486
211131242,2191138692
211131242,2444013116
211131242,2370923082
211131242,62848590
211131242,305524057
211131242,2831506218
211131242,2799767002
211131242,259591304
211131242,344031691
211131242,217498747
211131242,2839562320
211131242,1341708487
211131242,3300083715
211131242,206255394
211131242,2380989931
211131242,1086526525
211131242,807293748
211131242,36044504
211131242,3206201723
211131242,2830175452
211131242,3174125709
211131242,196477661
211131242,139475073
211131242,507651797
211131242,3243431691
211131242,376088901
211131242,809615407
211131242,2382293594
211131242,2335887943
211131242,3402723155
211131242,1563809904
211131242,891411038
211131242,99533208
211131242,2734264220
211131242,463739879
211131242,785681485
211131242,424450783
211131242,2914508481
211131242,780180943780843520
211131242,717648473043111936
211131242,2839656844
211131242,2535586110
211131242,766902697085677572
211131242,3130757273
211131242,57074965
211131242,778976705386049536
211131242,213745457
211131242,114495288
211131242,1895306509
211131242,711632625727840256
211131242,1511630660
211131242,508047266
211131242,2990542997
211131242,841337449284534273
211131242,929615574
211131242,297340311
211131242,1282787636
211131242,1398461496
211131242,164239677
211131242,3295348452
211131242,4012978222
211131242,791571355519086592
211131242,122396970
211131242,233689161
211131242,759327823
211131242,3136413075
211131242,37366513
211131242,800812558835859456
211131242,801063617219219456
211131242,449611939
211131242,2674661
211131242,234383651
211131242,564834687
211131242,556806882
211131242,2402319593
211131242,292439981
211131242,2356760051
211131242,2307324367
211131242,715794858913439744
211131242,743138151552647169
211131242,3296184543
211131242,747852684292665344
211131242,748439523802157057
211131242,94324475
211131242,229867798
211131242,804587491
211131242,800694544010395648
211131242,4472991155
211131242,815658058437292033
211131242,52135079
211131242,92632663
211131242,361230988
211131242,806415850454614016
211131242,252016658
211131242,725551266403852288
211131242,774149074211614720
211131242,2344932115
211131242,987632071
211131242,2858871675
211131242,576089102
211131242,303304673
211131242,1291857110
211131242,774251516022710272
211131242,1137037098
211131242,4078004763
211131242,3995034825
211131242,2208473284
211131242,4208487983
211131242,292794814
211131242,2805229393
211131242,1482704262
211131242,2581010994
211131242,705843842
211131242,954070525
211131242,264101278
211131242,3049454505
211131242,293707752
211131242,4482022702
211131242,4578736167
211131242,2996930854
211131242,1490407670
211131242,952785962
211131242,1862631
211131242,1964983447
211131242,199611988
211131242,3646947013
211131242,108263380
211131242,115363126
211131242,126604741
211131242,106145037
211131242,741519600
211131242,4830387778
211131242,4767631948
211131242,2285646620
211131242,4201510829
211131242,3195679846
211131242,777138904654807041
211131242,962026050
211131242,2965801516
211131242,10466942
211131242,3094671371
211131242,3439002827
211131242,860246377984647168
211131242,569883535
211131242,2851921419
211131242,541645964
211131242,888940471
211131242,768128259490013184
211131242,11481512
211131242,865917923017338880
211131242,1376963467
211131242,443944858
211131242,2911315791
211131242,2785723092
211131242,2603567946
211131242,2729944056
211131242,4024481235
211131242,242368810
211131242,125154589
211131242,15451808
211131242,598491888
211131242,430376034
211131242,403273981
211131242,2272344221
211131242,3880071143
211131242,154098907
211131242,798671358
211131242,312132841
211131242,3795842295
211131242,597258515
211131242,1866039391
211131242,4337860173
211131242,1853833021
211131242,87495719
211131242,207228038
211131242,47303679
211131242,240259114
211131242,171833068
211131242,47907383
211131242,194605967
211131242,132857479
211131242,226601360
211131242,198540287
211131242,376089721
211131242,393331502
211131242,349277966
211131242,351423368
211131242,105100941
211131242,314649155
211131242,49606601
211131242,210775998
211131242,491136307
211131242,42121661
211131242,440343180
211131242,385302092
211131242,407298012
211131242,234322212
211131242,214006812
211131242,400268409
211131242,157395045
211131242,436845338
211131242,269355189
211131242,309100151
211131242,68534690
211131242,200573661
211131242,16079073
211131242,108919425
211131242,221759564
211131242,293120349
211131242,497913756
211131242,702880597
211131242,702887852
211131242,636047791
211131242,376373929
211131242,409163124
211131242,773576996
211131242,107156325
211131242,506207635
211131242,301983716
211131242,505617792
211131242,75082805
211131242,531669375
211131242,537723753
211131242,27879310
211131242,110661544
211131242,87919721
211131242,117532726
211131242,258954006
211131242,186521849
211131242,119432642
211131242,579819016
211131242,197470824
211131242,434979087
211131242,564381397
211131242,559920302
211131242,518624843
211131242,549474421
211131242,293618063
211131242,540624467
211131242,504333761
211131242,335193449
211131242,166924971
211131242,122375549
211131242,129917377
211131242,246933174
211131242,295165640
211131242,34888021
211131242,277509450
211131242,300180278
211131242,288618807
211131242,85557059
211131242,277925065
211131242,306369037
211131242,107107029
211131242,14797767
211131242,155987538
211131242,291896870
211131242,220971212
211131242,305076810
211131242,227786042
211131242,827397829
211131242,303208061
211131242,394598449
211131242,135929958
211131242,131113817
211131242,399643146
211131242,281569665
211131242,387586858
211131242,252568243
211131242,383137360
211131242,196241282
211131242,226715095
211131242,21868487
211131242,48691529
211131242,111300322
211131242,574343975
211131242,16837434
211131242,242089526
211131242,133465445
211131242,455721436
211131242,456530878
211131242,232936249
211131242,105157074
211131242,403415254
211131242,476216214
211131242,174211667
211131242,460239212
211131242,480503095
211131242,210862384
211131242,409848903
211131242,1853021
211131242,452168677
211131242,347731833
211131242,491341695
211131242,296286864
211131242,34308242
211131242,241199027
211131242,44061803
211131242,199681511
211131242,174615157
211131242,135062870
211131242,246029596
211131242,137648640
211131242,209052620
211131242,209061920
211131242,209063398
211131242,209661593
211131242,209663214
211131242,106726298
211131242,209093746
211131242,582174128
211131242,569225014
211131242,800256474
211131242,1949211481
211131242,2166571597
211131242,1110125934
211131242,2163466978
211131242,2203677780
211131242,1411168184
211131242,2515030736
211131242,2485017205
211131242,2499075126
211131242,2434050312
211131242,243573133
211131242,2393101030
211131242,190195451
211131242,2438461902
211131242,2457844369
211131242,371937083
211131242,494840216
211131242,2866473341
211131242,2813407493
211131242,2825907516
211131242,1281584262
211131242,1264633218
211131242,1157470465
211131242,2147899171
211131242,2425661089
211131242,1933681914
211131242,2409076021
211131242,964990704
211131242,320663970
211131242,2256191923
211131242,1449641827
211131242,747902294
211131242,1569073123
211131242,1949220968
211131242,320662612
211131242,1324657520
211131242,151445407
211131242,611604001
211131242,1337087522
211131242,202484972
211131242,407987099
211131242,1220820704
211131242,604646574
211131242,1361532588
211131242,1425210955
211131242,1172792610
211131242,1673310768
211131242,146521291
211131242,299594977
211131242,1439254110
211131242,515683334
211131242,87965421
211131242,1962175357
211131242,1324384428
211131242,190201487
211131242,193058999
211131242,1137693008
211131242,1704473820
211131242,1944851522
211131242,1467150638
211131242,1586675730
211131242,1475350226
211131242,1359101287
211131242,222734396
211131242,1452232742
211131242,253624877
211131242,256891058
211131242,1300807562
211131242,2552042192
211131242,631407826
211131242,2351548482
211131242,2401779373
211131242,203476872
211131242,2460907928
211131242,620828217
211131242,621868953
211131242,119680499
211131242,47644585
211131242,2162796086
211131242,130794158
211131242,246731961
211131242,268945419
211131242,930016669
211131242,105116916
211131242,594362819
211131242,412589395
211131242,907881931
211131242,871748852
211131242,217445698
211131242,845924984
211131242,145261951
211131242,257519979
211131242,708845468
211131242,1259323892
211131242,806442295
211131242,108553410
211131242,308395833
211131242,44206081
211131242,953853937
211131242,962111268
211131242,86731836
211131242,534015124
211131242,1482077767
211131242,2515017948
211131242,2298965708
211131242,2831727421
211131242,2809583547
211131242,1647891354
211131242,2576820092
211131242,762051318
211131242,3017476672
211131242,105135264
211131242,2373377970
211131242,2914677407
211131242,2980574572
211131242,269847205
211131242,108715063
211131242,151964297
211131242,602216770
211131242,613609364
211131242,464650478
211131242,526618149
211131242,2509814454
211131242,2771528235
211131242,984860383
211131242,83861938
211131242,2489915028
211131242,91126491
211131242,249738337
211131242,2796035154
211131242,205667797
211131242,2969396679
211131242,111622002
211131242,424275780
211131242,1721796816
211131242,2810515144
211131242,254618039
211131242,1480691
211131242,206627773
211131242,1108940402
211131242,478667382
211131242,2731503505
211131242,2228088638
211131242,2160944429
211131242,56694036
211131242,1274817596
211131242,281982697
211131242,601761209
211131242,8631152
211131242,3243397787
211131242,973714765
211131242,1614832020
211131242,134823919
211131242,3251611805
211131242,305195141
211131242,415396524
211131242,4766909799
211131242,361215426
211131242,519553178
211131242,698959103146770432
211131242,2385433759
211131242,254618455
211131242,19577336
211131242,29417604
211131242,178387829
211131242,702056943435776004
211131242,454896930
211131242,4481753921
211131242,2324419884
211131242,4074158045
211131242,709894662589431808
211131242,710892516351016961
211131242,1328937696
211131242,123246510
211131242,1007450598
211131242,478894110
211131242,2784658226
211131242,495818249
211131242,2531443631
211131242,1454491112
211131242,106088662
211131242,19764938
211131242,87749505
211131242,2822704653
211131242,2251687412
211131242,2663818936
211131242,1964758519
211131242,2880710973
211131242,4922779030
211131242,993170018
211131242,745183771
211131242,123664253
211131242,61353815
211131242,817736070
211131242,308504644
211131242,407292154
211131242,2471280817
211131242,1055512454
211131242,868257636
211131242,247870877
211131242,280546505
211131242,402259933
211131242,1951371390
211131242,1684476842
211131242,557577645
211131242,323294128
211131242,618950845
211131242,558571769
211131242,551725336
211131242,1110051060
211131242,393954913
211131242,2803828838
211131242,105116117
211131242,2868950895
211131242,4876123659
211131242,4925413288
211131242,701127421798522880
211131242,3958930383
211131242,4891712170
211131242,2153053765
211131242,199837790
211131242,245138765
211131242,56963315
211131242,1030764649
211131242,469599647
211131242,291611444
211131242,632186533
211131242,2862237066
211131242,394049540
211131242,280098801
211131242,403702020
211131242,472332457
211131242,301402390
211131242,2416171232
211131242,4894916817
211131242,378802098
211131242,4340454615
211131242,403335825
211131242,2712466061
211131242,2148729284
211131242,1469958384
211131242,339117400
211131242,281441858
211131242,432564579
211131242,2995556055
211131242,42362317
211131242,1909321189
211131242,88218539
211131242,2837331718
211131242,252649242
211131242,43514415
211131242,268255693
211131242,234418270
211131242,720516567071633408
211131242,280679195
211131242,988530830
211131242,242431704
211131242,1361785340
211131242,46596049
211131242,113289834
211131242,718412299703304193
211131242,123251025
211131242,2572434444
211131242,1556542958
211131242,1371836107
211131242,85780584
211131242,2375884423
211131242,4232882308
211131242,3340957833
211131242,2175654810
211131242,1028377976
211131242,1552285225
211131242,19770809
211131242,65626601
211131242,154067997
211131242,717052005924077568
211131242,4046088803
211131242,3989533792
211131242,334563580
211131242,229817134
211131242,700743149707255808
211131242,407588691
211131242,105133661
211131242,229870818
211131242,1059127981
211131242,404433780
211131242,559466762
211131242,2150247720
211131242,1625312642
211131242,1137205819
211131242,434996720
211131242,1443706255
211131242,228680547
238252172,281916861
238252172,1214935186120556544
238252172,3618615735
238252172,1306230196526350338
238252172,732163861974007808
238252172,1099664748650659844
238252172,1331270080823496705
238252172,1174028204929159169
238252172,1260123394235867138
238252172,1612525856
238252172,1337762754678099970
238252172,16241739
238252172,3065965191
238252172,2971295128
238252172,1336799617359499267
238252172,716726809
238252172,1354859107312951296
238252172,810446802
238252172,1955111635
238252172,21193634
238252172,3090588102
238252172,922544894366945282
238252172,1343513295249158145
238252172,270023978
238252172,4922779030
238252172,72603883
238252172,1241905531670999040
238252172,2393400619
238252172,3416000271
238252172,880347632950009856
238252172,472587858
238252172,1348691166
238252172,1256304162427539458
238252172,1070669728883068928
238252172,1182953457428455424
238252172,247416563
238252172,1299883352
238252172,255278541
238252172,557145798
238252172,802152483330134016
238252172,2876488317
238252172,2377292491
238252172,619895283
238252172,1248862937265188864
238252172,1339297860798590978
238252172,964157096
238252172,143137887
238252172,1177910780206964736
238252172,347651621
238252172,1896481891
238252172,3082274325
238252172,888323661098340352
238252172,194939056
238252172,226891421
238252172,822932282
238252172,344064793
238252172,873577074061082624
238252172,56963315
238252172,704842044
238252172,2609328557
238252172,237678710
238252172,78846021
238252172,309934537
238252172,865899006525927424
238252172,934399189
238252172,2290979576
238252172,2188608382
238252172,179690487
238252172,847860666279047168
238252172,607534369
238252172,3396465508
238252172,2927005821
238252172,898992517890363392
238252172,917299874298777600
238252172,3326675627
238252172,242399702
238252172,2178693746
238252172,714041785895501824
238252172,304934363
238252172,330919869
238252172,1172554050
238252172,280546505
238252172,98403234
238252172,755077825712025601
238252172,1073482196
238252172,909178993399795712
238252172,3708577457
238252172,738098461
238252172,709145763692077056
238252172,599729310
238252172,1107129938
238252172,880763550519758850
238252172,2529414980
238252172,122115502
238252172,829322704968880130
238252172,4738452387
238252172,2405309008
238252172,437125060
238252172,541150328
238252172,1171928030
238252172,4897310351
238252172,582174128
238252172,838673176745902080
238252172,154805351
238252172,3646947013
238252172,1511484452
238252172,2919873982
238252172,42936819
238252172,22184271
238252172,163527638
238252172,23179472
238252172,20546557
238252172,18822024
238252172,8766122
238252172,16065736
238252172,344031691
238252172,831430973447364609
238252172,151427208
238252172,3940256842
238252172,1613828468
238252172,235509711
238252172,390917537
238252172,300411357
238252172,816593852974977024
238252172,80393330
238252172,966242898
238252172,2276453519
238252172,293120349
238252172,127867456
238252172,429234626
238252172,111300322
238252172,41787455
238252172,121060019
238252172,854580908539731969
238252172,25272781
238252172,3456887541
238252172,2603101710
238252172,87965421
238252172,841673488784064514
238252172,19283689
238252172,847552060010766336
238252172,1896531
238252172,810895112725286913
238252172,4927030341
238252172,816394311776563201
238252172,922586478357700609
238252172,306193137
238252172,415652113
238252172,959115218029895681
238252172,633033639
238252172,764232623719940096
238252172,558372205
238252172,225003204
238252172,382077103
238252172,18044218
238252172,22463577
238252172,247325460
238252172,491099775
238252172,196629866
238252172,29685348
238252172,978931833407725568
238252172,926490279372353536
238252172,972029465822941185
238252172,836846553646129152
238252172,1673199830
238252172,928671780423831552
238252172,424275780
238252172,829311777624186880
238252172,2224109482
238252172,973980129922813953
238252172,944218591070650368
238252172,293538477
238252172,3001732251
238252172,1580145223
238252172,303446910
238252172,2890782969
238252172,153742516
238252172,998657560143155200
238252172,15916383
238252172,788537569
238252172,224747555
238252172,4092345255
238252172,738024523765841920
238252172,990562943258505216
238252172,580876092
238252172,780399240900214785
238252172,19813649
238252172,571597275
238252172,3243370077
238252172,513352636
238252172,3044785473
238252172,391486518
238252172,3523961
238252172,481513272
238252172,987050471109033986
238252172,339243709
238252172,1326977388
238252172,961527548080545793
238252172,940171896682958848
238252172,822090979796799489
238252172,888012347666780160
238252172,198524760
238252172,232868258
238252172,927340087
238252172,913892767167893504
238252172,811719374935560194
238252172,760791635169046528
238252172,2978274629
238252172,611801486
238252172,905028399906873345
238252172,70757523
238252172,215315213
238252172,556722212
238252172,105135264
238252172,91796121
238252172,3243397787
238252172,236377244
238252172,893136765963382789
238252172,905417101
238252172,886404907
238252172,8553322
238252172,124443523
238252172,62484354
238252172,967067518383861761
238252172,467773067
238252172,564590136
238252172,524236459
238252172,588179747
238252172,961236469556932608
238252172,1449641827
238252172,1433122249
238252172,3095582192
238252172,709272426861993984
238252172,176228098
238252172,488770637
238252172,1114669051
238252172,185619841
238252172,241143875
238252172,869957186
238252172,293167572
238252172,2930148724
238252172,92751415
238252172,3043956921
238252172,72499513
238252172,39240916
238252172,861243728396251136
238252172,84331923
238252172,827216051989540866
238252172,252602361
238252172,53657507
238252172,1230552535
238252172,2976232714
238252172,1207237951
238252172,4891712170
238252172,4490051241
238252172,3301940897
238252172,231220961
238252172,310309844
238252172,87818409
