Source,Target,Weight
1514456504,1113535635070103552,4
1514456504,1113933475,7
1514456504,1108090771452973056,23
1514456504,111622745,1
1514456504,1115762683029151744,1
15451808,2960359234,6
15451808,416167211,1
15451808,41329328,3
15451808,411392530,1
15451808,409848903,5
15451808,4089959487,13
15451808,408511053,1
15451808,4203677243,19
15451808,407997494,1
15451808,402593346,1
15451808,392670224,1
15451808,392667950,1
15451808,392665038,3
15451808,392641490,2
15451808,1004383312746631172,1
15451808,4074158045,3
15451808,42224841,1
15451808,424122771,143
15451808,434835286,1
15451808,4891434742,2
15451808,4867428605,1
15451808,480528462,1
15451808,47984589,1
15451808,478178209,1
15451808,476752277,1
15451808,476216214,1
15451808,473869839,1
15451808,47303679,1
15451808,470946242,1
15451808,46606449,1
15451808,465646051,1
15451808,462190980,1
15451808,46065971,1
15451808,43600446,1
15451808,1012613261110534144,1
15451808,1014163148130209792,1
15451808,1014191421367181313,2
15451808,102095809,3
15451808,117532726,2
15451808,1181875569765564416,3
15451808,1187042496041443328,1
15451808,118832566,1
15451808,1192564248876113922,2
15451808,1193962489,1
15451808,120083112,5
15451808,1205246035,1
15451808,1220820704,1
15451808,122375549,1
15451808,1225577270,2
15451808,1250383776418578432,1
15451808,1251818768667467777,2
15451808,1252887251429793793,1
15451808,125647054,1
15451808,11611502,1
15451808,493868590,1
15451808,11481512,7
15451808,1121518915283243009,1
15451808,1027017140,1
15451808,1039177344324435968,2
15451808,104799364,1
15451808,1060812894592475136,1
15451808,106463538,4
15451808,1069649673428844544,2
15451808,1078401149554905089,2
15451808,1081168493091962880,2
15451808,1083319332,1
15451808,109052908,1
15451808,1090715513586679813,1
15451808,1100693089,1
15451808,1103280435193413634,1
15451808,1105416163641749504,2
15451808,1119713370,1
15451808,1140492012,1
15451808,498376138,2
15451808,500769793,6
15451808,500785535,1
15451808,87750932,1
15451808,87561153,1
15451808,869957186,1
15451808,866252264,1
15451808,86335309,2
15451808,8631152,10
15451808,85780584,1
15451808,844844968548065281,1
15451808,84344614,1
15451808,837047213318627328,1
15451808,830754476248137728,1
15451808,829631521,1
15451808,823268974737682432,1
15451808,82129926,1
15451808,816593852974977024,1
15451808,879832802,1
15451808,815658058437292033,1
15451808,88210133,1
15451808,899813924,4
15451808,99533208,9
15451808,987385541233692673,1
15451808,986193307,1
15451808,982904393304625152,1
15451808,97939627,1
15451808,97330711,1
15451808,963999198,1
15451808,961954141294813184,1
15451808,956227886,2
15451808,953936474,1
15451808,948588916038340608,2
15451808,94324983,1
15451808,91872096,1
15451808,908218849,1
15451808,90725961,2
15451808,89679122,4
15451808,1259323892,1
15451808,806415850454614016,1
15451808,79567482,1
15451808,601887686,3
15451808,585685537,1
15451808,573956773,1
15451808,567389065,1
15451808,567043973,1
15451808,558372205,1
15451808,555326714,5
15451808,554027120,4
15451808,551189726,1
15451808,543337450,1
15451808,539018485,1
15451808,524185118,1
15451808,521678820,1
15451808,51868276,1
15451808,516685550,1
15451808,614351511,1
15451808,805863,1
15451808,615651498,1
15451808,64223584,1
15451808,786237496329801729,3
15451808,784704340145602561,1
15451808,784574954,1
15451808,783762330387619842,1
15451808,783017297325752320,1
15451808,777893354,1
15451808,776814944,1
15451808,75577762,1
15451808,747902294,1
15451808,731519645501558784,1
15451808,726019403981148160,10
15451808,724648411975299072,1
15451808,720516567071633408,1
15451808,718519269944909825,1
15451808,717052005924077568,1
15451808,62890395,2
15451808,998119514154983425,1
15451808,129838438,1
15451808,132994946,1
15451808,2706712520,1
15451808,2718795717,1
15451808,27675374,6
15451808,277509450,1
15451808,279517686,1
15451808,2904896141,4
15451808,270432501,2
15451808,291283039,5
15451808,2922018039,2
15451808,2931020957,1
15451808,293120349,1
15451808,293538477,5
15451808,293711934,12
15451808,293741019,1
15451808,291368475,1
15451808,26970773,1
15451808,2674661,1
15451808,267170583,1
15451808,2467438357,6
15451808,2467451867,2
15451808,249109590,1
15451808,249363002,1
15451808,250656291,5
15451808,251222146,1
15451808,252602361,1
15451808,2546328474,1
15451808,258007193,1
15451808,2588562625,1
15451808,259591304,2
15451808,260877911,1
15451808,2649437522,1
15451808,265569107,1
15451808,266203790,1
15451808,29417604,2
15451808,29450865,1
15451808,294868010,1
15451808,295120448,1
15451808,341451499,1
15451808,344707212,1
15451808,34579006,2
15451808,345896703,39
15451808,350233628,1
15451808,3523961,1
15451808,3537287422,1
15451808,36075532,1
15451808,3740459595,4
15451808,378604178,1
15451808,3786610817,2
15451808,380516746,1
15451808,38063,3
15451808,381128084,1
15451808,384532515,1
15451808,340967841,4
15451808,244197399,3
15451808,338491341,3
15451808,3253340861,1
15451808,295165640,13
15451808,39219494,1
15451808,2967727690,1
15451808,2987363278,2
15451808,301306806,3
15451808,301308940,1
15451808,301743175,1
15451808,308223069,1
15451808,3090588102,6
15451808,3106771385,1
15451808,3131361011,1
15451808,316389954,1
15451808,320663970,1
15451808,3216429814,1
15451808,3246887087,1
15451808,333985738,2
15451808,2438617780,1
15451808,2431711675,1
15451808,240758129,1
15451808,170688760,1
15451808,17214314,9
15451808,17315967,1
15451808,173774206,1
15451808,174211667,1
15451808,17484356,1
15451808,175708222,1
15451808,17676713,1
15451808,178387829,137
15451808,1853021,22
15451808,18548917,2
15451808,185968993,2
15451808,187523562,1
15451808,18806995,8
15451808,1895306509,13
15451808,166722319,1
15451808,189834622,6
15451808,164239677,23
15451808,160952087,1
15451808,134153204,1
15451808,134200221,1
15451808,135906733,1
15451808,1376963467,1
15451808,139475073,20
15451808,1401782742,4
15451808,1418277822,1
15451808,14525982,2
15451808,1460803220,1
15451808,1469808828,1
15451808,1475689747,1
15451808,1484626322,1
15451808,1523210269,1
15451808,1543522830,1
15451808,158442670,1
15451808,16191952,1
15451808,130794158,1
15451808,19027470,7
15451808,1908541,2
15451808,213264156,1
15451808,2149356916,1
15451808,221358827,1
15451808,223188586,1
15451808,2238995827,1
15451808,225036821,1
15451808,231424061,3
15451808,2316180044,1
15451808,2316504904,1
15451808,2347132934,2
15451808,234927111,1
15451808,235509711,1
15451808,237022319,7
15451808,238102899,1
15451808,2382293594,1
15451808,21295979,1
15451808,1907980819,1
15451808,21228606,1
15451808,211131242,1
15451808,194064099,1
15451808,194599992,2
15451808,1958339988,1
15451808,1964758519,20
15451808,1964983447,1
15451808,19770809,1
15451808,197762651,1
15451808,1978214737,1
15451808,199837790,1
15451808,20073619,1
15451808,207880203,1
15451808,209061920,33
15451808,20909329,1
15451808,209661593,1
15451808,21085266,1
15451808,211902632,4
15451808,385873818,1
15451808,390294475,1
163024954,221358827,2
163024954,252016658,1
163024954,2248630370,1
163024954,22756377,2
163024954,228655149,3
163024954,229422718,3
163024954,240753052,1
163024954,344031691,1
163024954,2893173165,18
163024954,29417604,1
163024954,361230988,1
163024954,39966255,1
163024954,4284882449,1
163024954,4513297996,3
163024954,1978214737,2
163024954,257022910,2
163024954,194599992,1
163024954,1263790483173707776,1
163024954,1706920920,1
163024954,106342215,1
163024954,1072113268767055872,1
163024954,1073482196,2
163024954,109309136,2
163024954,1126084634893221888,1
163024954,1202507024006885376,1
163024954,1259834196148850688,1
163024954,480208177,43
163024954,140021070,1
163024954,1492750718,1
163024954,1533920330,1
163024954,1534106310,2
163024954,15442630,1
163024954,155855003,1
163024954,155864278,1
163024954,1629710330,1
163024954,163024954,1
163024954,18463789,1
163024954,490655430,1
163024954,2797755289,18
163024954,608271726,1
163024954,551640947,55
163024954,850366009500467201,6
163024954,8631152,2
163024954,921152585259773952,2
163024954,956227886,1
163024954,96119050,1
163024954,972176378,2
163024954,91849542,1
163024954,8233652,1
163024954,7936272,1
163024954,76016389,1
163024954,719760984,21
163024954,747066823,1
163024954,73089796,10
1643863405,939908874357870592,1
1643863405,94079041,1
1643863405,94208950,2
1643863405,943063875590742019,1
1643863405,961736113655185409,1
1643863405,1011525210,1
1643863405,96642355,1
1643863405,992248002,1
1643863405,93759205,1
1643863405,94324983,2
1643863405,922084385578471430,1
1643863405,901120985012871169,1
1643863405,911333364468273152,1
1643863405,776675129799630849,1
1643863405,801170965,1
1643863405,801633661,1
1643863405,813253471,1
1643863405,82123607,1
1643863405,827317866127056896,2
1643863405,831846260,1
1643863405,832928402,2
1643863405,84427144,1
1643863405,844453838,1
1643863405,85436344,1
1643863405,861953796,1
1643863405,8631152,2
1643863405,868301383,1
1643863405,875047064815710209,1
1643863405,886404907,1
1643863405,90725961,1
1643863405,91560739,1
1643863405,7996082,1
1643863405,100731315,3
1643863405,377173121,1
1643863405,154986574,1
1643863405,1583084352,1
1643863405,158342368,1
1643863405,1607352380,1
1643863405,1613828468,5
1643863405,1643863405,1
1643863405,1647755072,1
1643863405,171079288,1
1643863405,17191272,1
1643863405,17248326,1
1643863405,1541554483,2
1643863405,1725722755,1
1643863405,180421943,1
1643863405,181995614,1
1643863405,18806995,2
1643863405,19027470,1
1643863405,190993045,1
1643863405,1910582641,1
1643863405,193858234,1
1643863405,1958043775,1
1643863405,212894401,1
1643863405,21295979,1
1643863405,17676713,1
1643863405,2217715133,1
1643863405,40652687,1
1643863405,416876488,2
1643863405,720786569792253952,1
1643863405,715320400306171904,1
1643863405,714913406952800256,1
1643863405,67165437,1
1643863405,636400503,2
1643863405,24423418,1
1643863405,59436470,1
1643863405,592081544,1
1643863405,586727262,1
1643863405,5725002,1
1643863405,411392530,1
1643863405,549453509,1
1643863405,52820630,1
1643863405,50981729,2
1643863405,501093281,1
1643863405,4970411,1
1643863405,48291629,1
1643863405,460231652,1
1643863405,452279734,1
1643863405,4406287341,1
1643863405,43877830,10
1643863405,4284882449,1
1643863405,53239056,1
1643863405,2251687412,1
1643863405,22747978,1
1643863405,2276453519,1
1643863405,2960359234,1
1643863405,2936424840,1
1643863405,292884544,1
1643863405,2925624767,1
1643863405,2916305152,1
1643863405,2910840034,5
1643863405,2904896141,1
1643863405,2870694672,1
1643863405,283474700,1
1643863405,280081621,1
1643863405,298247848,1
1643863405,271327993,1
1643863405,268035270,1
1643863405,2668119423,1
1643863405,265945808,1
1643863405,2653238089,1
1643863405,259434637,1
1643863405,253277313,1
1643863405,250859381,5
1643863405,250801453,1
1643863405,249320153,1
1643863405,247888588,1
1643863405,2699187852,1
1643863405,301306806,1
1643863405,301458256,1
1643863405,301743175,1
1643863405,228885826,1
1643863405,2347132934,2
1643863405,402593346,3
1643863405,402189012,1
1643863405,398197885,1
1643863405,3963101903,1
1643863405,39203045,1
1643863405,387570284,2
1643863405,385497217,1
1643863405,37883400,1
1643863405,2363288942,1
1643863405,3362559203,1
1643863405,336117114,1
1643863405,322577469,1
1643863405,320663970,1
1643863405,319285743,1
1643863405,314045187,1
1643863405,3140082957,3
1643863405,313326632,2
1643863405,3132061107,1
1643863405,312963709,1
1643863405,3117812344,1
1643863405,3106771385,1
1643863405,730771151354535936,1
1643863405,755407225,1
1643863405,62890395,1
1643863405,767841150,1
1643863405,1045731015468167173,1
1643863405,105224625,1
1643863405,1066273050,1
1643863405,1071499269880901639,1
1643863405,107153756,2
1643863405,1079885375299092480,1
1643863405,1081168493091962880,1
1643863405,1083319332,1
1643863405,1105522460760424448,2
1643863405,1114568586,1
1643863405,112134350,2
1643863405,1121723227,1
1643863405,1164332791,1
1643863405,116534927,1
1643863405,1186149476,1
1643863405,1187462249700397057,1
1643863405,1195884806,1
1643863405,152724029,1
1643863405,148839445,1
1643863405,148487224,1
1643863405,1387968122,1
1643863405,135917329,1
1643863405,13346352,1
1643863405,1043252761524101120,1
1643863405,1308442981,1
1643863405,1267118816,1
1643863405,1252255963,1
1643863405,121859642,2
1643863405,1211029688123977728,1
1643863405,1206377806797705216,1
1643863405,1206108030,1
1643863405,1281187602,1
1643863405,756671832,1
1643863405,241261345,1
1643863405,769612830563790848,1
1643863405,772345386702872577,1
1643863405,772453330832547843,2
1643863405,774257468566278144,1
1643863405,103912757,1
1721796816,64999379,1
1721796816,79749213,1
1721796816,801752831418048512,1
1721796816,809352436955709440,1
1721796816,71678953,1
1721796816,70563348,1
1721796816,704282873231237121,1
1721796816,191826479,1
1721796816,66600968,1
1721796816,69276430,1
1721796816,796721147920416769,1
1721796816,949761337,4
1721796816,948971706772873217,11
1721796816,946319593802551296,21
1721796816,945646483,2
1721796816,70348160,4
1721796816,785490672178569216,2
1721796816,78302199,2
1721796816,784674431461367808,1
1721796816,956227886,3
1721796816,95232591,5
1721796816,71821543,1
1721796816,719428635170574336,2
1721796816,719760984,2
1721796816,722343875315154944,3
1721796816,730484762205425664,2
1721796816,733541701101346816,2
1721796816,735772884207968256,1
1721796816,762003790409166848,2
1721796816,765931011062595589,1
1721796816,768235910,1
1721796816,775950529394454528,1
1721796816,78017381,1
1721796816,944101998,1
1721796816,785372407716536320,1
1721796816,65384380,1
1721796816,943380294,4
1721796816,935479934809714688,1
1721796816,85924352,1
1721796816,850366009500467201,1
1721796816,849345101017092101,1
1721796816,84527283,1
1721796816,841573657919012864,1
1721796816,831921696,3
1721796816,831787475848851456,20
1721796816,827722369,1
1721796816,82640921,1
1721796816,82123607,1
1721796816,819051,1
1721796816,815119620,4
1721796816,813798164,2
1721796816,62890395,3
1721796816,630963179,1
1721796816,632217318,1
1721796816,636025744,3
1721796816,86290220,1
1721796816,937774964,1
1721796816,8631152,13
1721796816,870548443,1
1721796816,935394198,3
1721796816,92812051,1
1721796816,927837672,12
1721796816,923665720424136704,1
1721796816,915590710748999680,6
1721796816,914932706034769920,13
1721796816,914482856,4
1721796816,913764384769536000,1
1721796816,910948903,21
1721796816,910604057286512640,3
1721796816,89494148,1
1721796816,892021691819470853,1
1721796816,889914462484004865,1
1721796816,879692853005475841,6
1721796816,879254491098492929,16
1721796816,65493412,1
1721796816,871316118832635904,8
1721796816,8704772,5
1721796816,87376791,1
1721796816,1914289578,1
1721796816,625541736,2
1721796816,376251603,2
1721796816,374482874,1
1721796816,374445155,128
1721796816,372245384,1
1721796816,365969860,2
1721796816,364789648,11
1721796816,3641785521,2
1721796816,361230988,26
1721796816,36044504,1
1721796816,358245186,1
1721796816,351505876,1
1721796816,349309137,1
1721796816,344031691,1
1721796816,3417421,5
1721796816,3381202673,1
1721796816,33632381,1
1721796816,3356818481,4
1721796816,309291629,1
1721796816,3104747038,1
1721796816,311472924,1
1721796816,3125131199,1
1721796816,313421115,10
1721796816,314014143,82
1721796816,3762709462,1
1721796816,3201711,3
1721796816,3243386775,1
1721796816,3246771839,1
1721796816,3260093240,1
1721796816,333612361,3
1721796816,333915770,1
1721796816,3340226068,2
1721796816,3240188321,1
1721796816,47984589,1
1721796816,47659857,18
1721796816,471408382,8
1721796816,411392530,1
1721796816,4104098415,9
1721796816,409573368,2
1721796816,408776066,1
1721796816,40761472,1
1721796816,40529023,5
1721796816,41329328,3
1721796816,400724087,1
1721796816,38966126,1
1721796816,38381308,2
1721796816,38181724,1
1721796816,381363728,1
1721796816,379295815,1
1721796816,379185280,3
1721796816,392357015,1
1721796816,308952784,2
1721796816,416482318,1
1721796816,42253117,1
1721796816,471165766,1
1721796816,469475413,1
1721796816,468182565,30
1721796816,46606449,1
1721796816,46078800,2
1721796816,45599578,1
1721796816,41787455,1
1721796816,447097684,2
1721796816,437412458,6
1721796816,437125060,1
1721796816,4343968461,6
1721796816,428885244,1
1721796816,424861562,15
1721796816,422672724,1
1721796816,443915604,1
1721796816,959006033791410176,9
1721796816,3069787498,1
1721796816,3062635743,7
1721796816,507723593,28
1721796816,508635480,1
1721796816,508797432,1
1721796816,50908485,1
1721796816,512195466,1
1721796816,51236128,13
1721796816,522496871,10
1721796816,52358389,2
1721796816,529463202,1
1721796816,532511055,2
1721796816,537723753,25
1721796816,542691861,8
1721796816,552010365,1
1721796816,552581070,1
1721796816,556722212,1
1721796816,556806882,7
1721796816,559568833,4
1721796816,611801486,1
1721796816,611714763,1
1721796816,610659001,1
1721796816,608271726,1
1721796816,608250488,2
1721796816,586727262,2
1721796816,507180094,16
1721796816,584315811,17
1721796816,571597275,1
1721796816,570649300,3
1721796816,569010279,12
1721796816,56694036,3
1721796816,565789266,1
1721796816,5635572,3
1721796816,57350899,1
1721796816,50080991,1
1721796816,500769793,4
1721796816,499738542,3
1721796816,295796258,1
1721796816,2969588391,1
1721796816,297370492,1
1721796816,297401488,1
1721796816,2985809650,1
1721796816,298650960,11
1721796816,29417604,9
1721796816,2987363278,6
1721796816,3003260999,3
1721796816,300409276,1
1721796816,3010345523,29
1721796816,302085949,12
1721796816,3023145154,1
1721796816,303346926,16
1721796816,2993911183,1
1721796816,3068624261,3
1721796816,293711934,1
1721796816,293124624,1
1721796816,498376138,1
1721796816,488435895,1
1721796816,48291629,3
1721796816,4812901721,3
1721796816,480557521,1
1721796816,2818723862,1
1721796816,293569136,2
1721796816,2836171,3
1721796816,2880878938,14
1721796816,288683191,19
1721796816,2892001877,1
1721796816,290621585,11
1721796816,2906783536,2
1721796816,291368475,3
1721796816,286101687,1
1721796816,96119050,1
1721796816,2445286962,3
1721796816,968764559464026113,16
1721796816,1223203153581133824,2
1721796816,122678355,7
1721796816,1227651064683540480,18
1721796816,1228415028363132928,3
1721796816,1228614067083935744,12
1721796816,1228685298151960577,5
1721796816,1228716961233850370,15
1721796816,1234804863588020224,1
1721796816,1237086263586455553,11
1721796816,1237221115,1
1721796816,1243251377775824899,4
1721796816,1253374038828867584,1
1721796816,1253717113283448834,1
1721796816,1254477877304795141,1
1721796816,1255528358,23
1721796816,12592062,1
1721796816,1259457633523830787,1
1721796816,1260153734337835008,1
1721796816,1281212436,2
1721796816,1285524399400026112,1
1721796816,1292397293174501376,1
1721796816,129510550,1
1721796816,1295752091944845320,1
1721796816,1223198538521305091,1
1721796816,1220670459722764289,2
1721796816,122020993,1
1721796816,1218633241202167811,7
1721796816,1124672471200874499,2
1721796816,1130500058070310915,1
1721796816,113289834,5
1721796816,113336665,13
1721796816,1140987228841304064,1
1721796816,1148955602,1
1721796816,1157036132942712832,1
1721796816,1163052996114165766,2
1721796816,1167740338418737152,1
1721796816,1169179229617086464,1
1721796816,19408563,1
1721796816,129838438,1
1721796816,19283210,1
1721796816,192244969,1
1721796816,1177532666008211456,2
1721796816,1185244502,2
1721796816,1191494738,1
1721796816,1192765409256194048,1
1721796816,1194627404494327809,4
1721796816,1196097771566223361,19
1721796816,1207705534511620096,5
1721796816,121181001,4
1721796816,1216076772888010753,6
1721796816,121703560,2
1721796816,192311544,16
1721796816,1123144496,1
1721796816,1300249460,1
1721796816,131213108,1
1721796816,1565384569,8
1721796816,1566732146,1
1721796816,15823701,1
1721796816,1595392003,1
1721796816,1612525856,157
1721796816,1635281684,51
1721796816,16380470,1
1721796816,164929369,1
1721796816,16579448,1
1721796816,16736682,1
1721796816,17037908,1
1721796816,1721796816,3
1721796816,1736841,1
1721796816,1776671,4
1721796816,178159200,5
1721796816,18252719,2
1721796816,1853021,1
1721796816,1853649890,1
1721796816,185619841,1
1721796816,1862631,6
1721796816,187560137,1
1721796816,189834622,14
1721796816,19027470,2
1721796816,155262106,1
1721796816,15289845,1
1721796816,151578687,2
1721796816,1485554197,1
1721796816,1312716905019473922,1
1721796816,1320696116,1
1721796816,1325544260,1
1721796816,1327611355965378561,1
1721796816,1328721866090024960,1
1721796816,1329177028390772739,1
1721796816,1330166688,1
1721796816,133860445,1
1721796816,1343860308167831554,1
1721796816,1344741816,1
1721796816,1345848113068724227,1
1721796816,13053492,1
1721796816,13668082,1
1721796816,137693930,17
1721796816,140121307,1
1721796816,141636924,2
1721796816,1427456402,4
1721796816,143020388,3
1721796816,146854702,1
1721796816,146905516,8
1721796816,147256566,11
1721796816,1479031,3
1721796816,1480691,5
1721796816,1485077618,1
1721796816,13713512,1
1721796816,1116082983822348288,1
1721796816,1113742013915123712,1
1721796816,1112731340,2
1721796816,2513060003,1
1721796816,251271274,1
1721796816,250490391,1
1721796816,250033076,11
1721796816,2497976112,9
1721796816,2494065776,1
1721796816,2488753669,11
1721796816,246506421,5
1721796816,245830996,1
1721796816,2453359591,57
1721796816,378031656,1
1721796816,243662858,4
1721796816,2413993302,1
1721796816,238620126,2
1721796816,238252172,1
1721796816,237685466,1
1721796816,2372399192,1
1721796816,2368635510,1
1721796816,2361048169,1
1721796816,236071589,3
1721796816,235509711,5
1721796816,2350274107,1
1721796816,23173214,22
1721796816,251892221,1
1721796816,252016658,1
1721796816,252023597,5
1721796816,252269622,1
1721796816,97435966,1
1721796816,981430112,1
1721796816,2806042894,1
1721796816,277509450,2
1721796816,276671684,2
1721796816,272692011,5
1721796816,271815921,2
1721796816,269919583,1
1721796816,26975269,1
1721796816,268754290,1
1721796816,268443533,1
1721796816,229867798,1
1721796816,268374203,4
1721796816,266203790,4
1721796816,263773307,8
1721796816,260915324,2
1721796816,260712976,1
1721796816,2605981251,1
1721796816,2599594364,1
1721796816,258927409,1
1721796816,258803936,6
1721796816,257617334,1
1721796816,256898108,1
1721796816,256592553,1
1721796816,2674661,11
1721796816,229849391,1
1721796816,228637839,1
1721796816,227816920,1
1721796816,1017960084976988160,1
1721796816,10274252,5
1721796816,1027485744,1
1721796816,103270457,1
1721796816,1036360867720376322,1
1721796816,1045354679230771200,2
1721796816,1047269676,1
1721796816,105124957,1
1721796816,1052463757065183232,1
1721796816,1053295190323195904,1
1721796816,1053924043349483520,1
1721796816,1013826615799926784,2
1721796816,1055764381118746624,2
1721796816,10637592,21
1721796816,106463538,1
1721796816,1065266673563967488,1
1721796816,107051182,5
1721796816,1079673498723856385,10
1721796816,108099486,10
1721796816,108278541,2
1721796816,1085650207558287360,16
1721796816,1086526525,2
1721796816,1092335712,1
1721796816,110957072,96
1721796816,106342215,2
1721796816,96642355,1
1721796816,1011892809132015617,4
1721796816,1005054915788623872,1
1721796816,2273443741,5
1721796816,2267463529,1
1721796816,225400632,1
1721796816,22362258,1
1721796816,222535062,2
1721796816,222525034,1
1721796816,2218402195,4
1721796816,221358827,15
1721796816,219280851,1
1721796816,2192412919,1
1721796816,2192241020,1
1721796816,1005188800488800256,6
1721796816,2180513564,2
1721796816,2150247720,24
1721796816,205907568,1
1721796816,205650506,1
1721796816,204686299,17
1721796816,201396431,5
1721796816,19770809,5
1721796816,197522252,1
1721796816,19708112,6
1721796816,19577336,3
1721796816,194599992,2
1721796816,100336023,3
1721796816,2154510512,1
1721796816,377900548,26
182346790,458496089,2
182346790,46118129,1
182346790,379295815,1
182346790,369461002,3
182346790,369350618,1
182346790,337066170,6
182346790,329391330,3
182346790,324857822,6
182346790,312648095,2
182346790,304477445,1
182346790,288206712,2
182346790,2836171,1
182346790,276594567,1
182346790,38216927,2
182346790,275575393,1
182346790,254511880,1
182346790,25059727,1
182346790,231469746,2
182346790,221358827,1
182346790,2208380394,1
182346790,218291472,1
182346790,209683714,1
182346790,209644306,1
182346790,19872505,1
182346790,19611463,1
182346790,19027470,1
182346790,258927409,1
182346790,39483072,1
182346790,410973426,1
182346790,432849882,1
182346790,83843852,1
182346790,81933313,1
182346790,8077952,5
182346790,786963469,1
182346790,784096260,1
182346790,72506130,5
182346790,70770507,1
182346790,621290042,2
182346790,608352789,1
182346790,6068,1
182346790,600344819,1
182346790,595568476,1
182346790,592181445,1
182346790,574546080,4
182346790,56457651,3
182346790,557086648,1
182346790,552877157,5
182346790,549241252,4
182346790,542393609,1
182346790,539886616,5
182346790,518628601,1
182346790,481583271,1
182346790,472183946,2
182346790,46427728,1
182346790,435316467,1
182346790,186390013,1
182346790,18413897,1
182346790,209267644,1
182346790,17614337,4
182346790,18240228,1
182346790,856597596,4
182346790,860233323460923392,1
182346790,990802033,1
182346790,86779410,3
182346790,956270161,1
182346790,1111444609,1
182346790,1182402942,1
182346790,130610601,2
182346790,1308176203,1
182346790,1354448330,1
182346790,132945350,1
182346790,13982132,1
182346790,17307468,3
182346790,1715270863,5
182346790,16882400,1
182346790,138094971,1
182346790,97016715,1
182346790,168445810,2
182346790,1636821,1
182346790,1474021,1
182346790,14600550,1
182346790,14377082,17
182346790,16448114,1
1941694874,705660208186593282,1
1941694874,3248060933,1
1941694874,3247215626,1
1941694874,322126448,1
1941694874,3221257516,1
1941694874,319285743,1
1941694874,319061311,1
1941694874,313294204,3
1941694874,313120799,1
1941694874,3130618079,1
1941694874,312898119,1
1941694874,3111767603,3
1941694874,3105547162,1
1941694874,3075519334,1
1941694874,3074556767,1
1941694874,306711421,1
1941694874,3044474408,3
1941694874,3031523760,1
1941694874,302170517,2
1941694874,301921037,1
1941694874,3014716443,1
1941694874,301326459,1
1941694874,300712077,1
1941694874,2989480799,1
1941694874,740845357530238976,1
1941694874,2984394183,1
1941694874,740833554498736129,1
1941694874,733953189620416512,2
1941694874,353654122,1
1941694874,349269729,1
1941694874,348765066,1
1941694874,34743419,1
1941694874,34577012,7
1941694874,343709570,19
1941694874,3429798779,1
1941694874,337016752,1
1941694874,3353153015,1
1941694874,3349872952,1
1941694874,333417319,2
1941694874,3303905429,1
1941694874,330347611,1
1941694874,3288256781,1
1941694874,3261822928,1
1941694874,717933088,3
1941694874,719411752,1
1941694874,719483829434654721,4
1941694874,721243693840207872,2
1941694874,721797514144428036,1
1941694874,723494528074801152,2
1941694874,730771151354535936,1
1941694874,732322598,2
1941694874,734804662533115907,1
1941694874,3537956123,2
1941694874,2981065689,2
1941694874,2978274629,1
1941694874,2754746065,1
1941694874,274404122,1
1941694874,273933522,1
1941694874,742500596578668548,1
1941694874,74425157,1
1941694874,74426491,2
1941694874,748457116336263168,1
1941694874,759161983,2
1941694874,768128259490013184,2
1941694874,769325430763552768,1
1941694874,769936500,3
1941694874,770754912640720896,1
1941694874,781395808587509760,1
1941694874,781784394533134336,6
1941694874,783636495240466437,1
1941694874,785117550,2
1941694874,793458160774381568,1
1941694874,793551944359022592,1
1941694874,795680714,2
1941694874,798081972,1
1941694874,7996082,3
1941694874,7996522,3
1941694874,808322408486735872,1
1941694874,276602658,1
1941694874,298020052,1
1941694874,27675374,14
1941694874,277509450,1
1941694874,2967727690,1
1941694874,2966321145,2
1941694874,2960359234,31
1941694874,295823535,1
1941694874,295165640,5
1941694874,294879901,1
1941694874,293711934,4
1941694874,293686078,1
1941694874,2931020957,4
1941694874,2922606171,1
1941694874,2904896141,15
1941694874,289863921,3
1941694874,2891031959,1
1941694874,2889654683,3
1941694874,2872367661,1
1941694874,286809454,1
1941694874,2858852621,1
1941694874,2842648090,1
1941694874,2831506218,2
1941694874,2830175452,1
1941694874,2822460531,1
1941694874,2813407493,1
1941694874,2802455737,3
1941694874,2770770369,1
1941694874,708695465852801024,1
1941694874,354532208,1
1941694874,362144796,1
1941694874,540238985,1
1941694874,535707261,5
1941694874,533365347,1
1941694874,532511055,1
1941694874,529780174,1
1941694874,528575640,1
1941694874,524236459,4
1941694874,510629946,1
1941694874,508047266,1
1941694874,507933488,1
1941694874,505876105,1
1941694874,503631668,1
1941694874,503554266,1
1941694874,500769793,27
1941694874,498012129,4
1941694874,4901623413,1
1941694874,4892063991,22
1941694874,4878074457,2
1941694874,485916607,1
1941694874,4822313199,2
1941694874,4817871243,6
1941694874,4804447595,55
1941694874,475585621,1
1941694874,542505503,1
1941694874,474957612,2
1941694874,54816467,1
1941694874,555326714,1
1941694874,705415325244854273,1
1941694874,704392223887118336,2
1941694874,701324340575543296,2
1941694874,68694163,1
1941694874,633228581,1
1941694874,631083522,1
1941694874,627673190,1
1941694874,621194899,1
1941694874,619913709,1
1941694874,61567059,1
1941694874,614585540,1
1941694874,613502009,16
1941694874,611227911,1
1941694874,604988212,1
1941694874,601887686,11
1941694874,586449520,1
1941694874,585685537,1
1941694874,576364637,1
1941694874,576153345,4
1941694874,573956773,3
1941694874,565766647,1
1941694874,563221143,3
1941694874,56067886,1
1941694874,551439426,2
1941694874,356085226,1
1941694874,474678846,2
1941694874,461285619,1
1941694874,411392530,8
1941694874,407913953,1
